x,y,sxx,sxy,syy
4.1,0.5,-2.25E-10,-8.90164,4.67E-11
4.2,0.5,-2.34E-10,-8.75076,4.49E-11
4.3,0.5,-2.18E-10,-8.59989,6.42E-11
4.4,0.5,-1.99E-10,-8.44901,1.40E-10
4.5,0.5,-2.02E-10,-8.29814,1.30E-10
4.6,0.5,-1.88E-10,-8.14726,5.99E-11
4.7,0.5,-1.98E-10,-7.99639,8.01E-11
4.8,0.5,-1.95E-10,-7.84551,6.73E-11
4.9,0.5,-1.59E-10,-7.69464,1.10E-10
5,0.5,-1.75E-10,-7.54376,8.06E-11
5.1,0.5,-1.38E-10,-7.39289,1.70E-11
5.2,0.5,-1.45E-10,-7.24201,1.07E-10
5.3,0.5,-1.30E-10,-7.09114,1.63E-10
5.4,0.5,-1.39E-10,-6.94026,1.78E-10
5.5,0.5,-1.32E-10,-6.78939,1.52E-10
5.6,0.5,-1.22E-10,-6.63851,7.90E-11
5.7,0.5,-1.06E-10,-6.48764,1.44E-10
5.8,0.5,-1.03E-10,-6.33676,7.47E-11
5.9,0.5,-6.50E-11,-6.18588,1.58E-10
6,0.5,-9.21E-11,-6.03501,9.17E-11
6.1,0.5,-2.22E-11,-5.88413,4.20E-11
6.2,0.5,-9.46E-11,-5.73326,4.82E-11
6.3,0.5,-9.54E-12,-5.58238,1.88E-10
6.4,0.5,-1.97E-11,-5.43151,2.26E-10
6.5,0.5,-2.22E-11,-5.28063,2.44E-10
6.6,0.5,1.73E-11,-5.12976,1.62E-10
6.7,0.5,-1.21E-11,-4.97888,5.19E-11
6.8,0.5,1.76E-11,-4.82801,2.05E-10
6.9,0.5,3.69E-11,-4.67713,3.59E-10
7,0.5,1.60E-11,-4.52626,2.25E-10
7.1,0.5,6.95E-11,-4.37538,1.16E-10
7.2,0.5,3.49E-11,-4.22451,1.87E-10
7.3,0.5,7.61E-11,-4.07363,2.41E-10
7.4,0.5,9.68E-11,-3.92276,2.54E-10
7.5,0.5,1.07E-10,-3.77188,2.06E-10
7.6,0.5,1.31E-10,-3.62101,-1.38E-12
7.7,0.5,1.09E-10,-3.47013,2.38E-10
7.8,0.5,1.64E-10,-3.31926,2.61E-10
7.9,0.5,1.91E-10,-3.16838,3.95E-10
8,0.5,2.12E-10,-3.0175,2.99E-10
8.1,0.5,1.87E-10,-2.86663,3.98E-10
8.2,0.5,1.71E-10,-2.71575,6.52E-10
8.3,0.5,2.15E-10,-2.56488,5.59E-10
8.4,0.5,1.47E-10,-2.414,7.23E-10
8.5,0.5,1.25E-10,-2.26312,5.69E-10
8.6,0.5,2.30E-10,-2.11225,5.44E-10
8.7,0.5,1.38E-10,-1.96137,5.91E-10
8.8,0.5,1.98E-10,-1.8105,6.99E-10
8.9,0.5,1.67E-10,-1.65964,8.19E-10
9,0.5,1.06E-10,-1.50884,5.95E-10
9.1,0.5,1.44E-10,-1.35815,5.64E-10
9.2,0.5,1.62E-10,-1.20772,7.00E-10
9.3,0.5,2.35E-10,-1.05785,7.17E-10
9.4,0.5,1.33E-10,-0.909038,8.32E-10
9.5,0.5,1.03E-10,-0.762083,6.65E-10
9.6,0.5,1.71E-10,-0.617933,5.29E-10
9.7,0.5,1.95E-10,-0.476996,6.38E-10
9.8,0.5,1.86E-10,-0.337046,6.65E-10
9.9,0.5,-6.42E-11,-0.188414,8.71E-10
10,0.5,4.98E-10,-0.00552671,7.19E-10
0,0.6,53.3534,6.98755,16.0186
0.1,0.6,55.9384,-5.59704,9.71619
0.2,0.6,57.3803,-11.9192,4.54167
0.3,0.6,57.3002,-14.1793,1.50655
0.4,0.6,56.2581,-14.572,0.186209
0.5,0.6,54.8772,-14.341,-0.22023
0.6,0.6,53.4824,-13.9943,-0.263724
0.7,0.6,52.1728,-13.6857,-0.206429
0.8,0.6,50.9506,-13.4374,-0.143897
0.9,0.6,49.7927,-13.2352,-0.099896
1,0.6,48.6775,-13.0613,-0.0739298
1.1,0.6,47.5903,-12.9029,-0.0601801
1.2,0.6,46.5228,-12.7521,-0.0534885
1.3,0.6,45.4708,-12.605,-0.0504782
1.4,0.6,44.4322,-12.4593,-0.0492365
1.5,0.6,43.4061,-12.3143,-0.0487799
1.6,0.6,42.3921,-12.1694,-0.0486421
1.7,0.6,41.3902,-12.0246,-0.0486188
1.8,0.6,40.4002,-11.8797,-0.0486284
1.9,0.6,39.4223,-11.7349,-0.0486423
2,0.6,38.4563,-11.59,-0.0486528
2.1,0.6,37.5023,-11.4451,-0.0486592
2.2,0.6,36.5603,-11.3003,-0.0486627
2.3,0.6,35.6303,-11.1554,-0.0486645
2.4,0.6,34.7123,-11.0105,-0.0486653
2.5,0.6,33.8063,-10.8656,-0.0486656
2.6,0.6,32.9123,-10.7208,-0.0486657
2.7,0.6,32.0303,-10.5759,-0.0486658
2.8,0.6,31.1603,-10.431,-0.0486658
2.9,0.6,30.3023,-10.2861,-0.0486658
3,0.6,29.4563,-10.1413,-0.0486658
3.1,0.6,28.6223,-9.99639,-0.0486658
3.2,0.6,27.8003,-9.85152,-0.0486658
3.3,0.6,26.9903,-9.70664,-0.0486658
3.4,0.6,26.1923,-9.56177,-0.0486658
3.5,0.6,25.4063,-9.41689,-0.0486658
3.6,0.6,24.6323,-9.27201,-0.0486658
3.7,0.6,23.8703,-9.12714,-0.0486658
3.8,0.6,23.1203,-8.98226,-0.0486658
3.9,0.6,22.3823,-8.83739,-0.0486658
4,0.6,21.6563,-8.69251,-0.0486658
4.1,0.6,20.9423,-8.54764,-0.0486658
4.2,0.6,20.2403,-8.40276,-0.0486658
4.3,0.6,19.5503,-8.25789,-0.0486658
4.4,0.6,18.8723,-8.11301,-0.0486658
4.5,0.6,18.2063,-7.96814,-0.0486658
4.6,0.6,17.5523,-7.82326,-0.0486658
4.7,0.6,16.9103,-7.67839,-0.0486658
4.8,0.6,16.2803,-7.53351,-0.0486658
4.9,0.6,15.6623,-7.38864,-0.0486658
5,0.6,15.0563,-7.24376,-0.0486658
5.1,0.6,14.4623,-7.09889,-0.0486658
5.2,0.6,13.8803,-6.95401,-0.0486658
5.3,0.6,13.3103,-6.80914,-0.0486658
5.4,0.6,12.7523,-6.66426,-0.0486658
5.5,0.6,12.2063,-6.51939,-0.0486658
5.6,0.6,11.6723,-6.37451,-0.0486658
5.7,0.6,11.1503,-6.22963,-0.0486658
5.8,0.6,10.6403,-6.08476,-0.0486658
5.9,0.6,10.1423,-5.93988,-0.0486658
6,0.6,9.65628,-5.79501,-0.0486658
6.1,0.6,9.18228,-5.65013,-0.0486658
6.2,0.6,8.72028,-5.50526,-0.0486658
6.3,0.6,8.27028,-5.36038,-0.0486658
6.4,0.6,7.83228,-5.21551,-0.0486658
6.5,0.6,7.40628,-5.07063,-0.0486658
6.6,0.6,6.99228,-4.92576,-0.0486658
6.7,0.6,6.59028,-4.78088,-0.0486658
6.8,0.6,6.20028,-4.63601,-0.0486658
6.9,0.6,5.82228,-4.49113,-0.0486658
7,0.6,5.45628,-4.34626,-0.0486658
7.1,0.6,5.10228,-4.20138,-0.0486658
7.2,0.6,4.76028,-4.05651,-0.0486658
7.3,0.6,4.43028,-3.91163,-0.0486658
7.4,0.6,4.11228,-3.76676,-0.0486658
7.5,0.6,3.80628,-3.62188,-0.0486658
7.6,0.6,3.51228,-3.47701,-0.0486658
7.7,0.6,3.23028,-3.33213,-0.0486658
7.8,0.6,2.96028,-3.18726,-0.0486658
7.9,0.6,2.70228,-3.04238,-0.0486658
8,0.6,2.45628,-2.8975,-0.0486659
8.1,0.6,2.22228,-2.75263,-0.0486659
8.2,0.6,2.00028,-2.60775,-0.0486661
8.3,0.6,1.79028,-2.46288,-0.0486664
8.4,0.6,1.59228,-2.318,-0.0486669
8.5,0.6,1.40629,-2.17313,-0.0486675
8.6,0.6,1.23229,-2.02825,-0.0486678
8.7,0.6,1.07029,-1.88337,-0.0486662
8.8,0.6,0.920291,-1.7385,-0.0486583
8.9,0.6,0.782284,-1.59363,-0.0486334
9,0.6,0.656249,-1.4488,-0.0485677
9.1,0.6,0.542139,-1.30405,-0.0484113
9.2,0.6,0.439851,-1.15948,-0.0480695
9.3,0.6,0.349166,-1.0153,-0.0473784
9.4,0.6,0.269672,-0.871898,-0.0460964
9.5,0.6,0.20066,-0.72988,-0.0439697
9.6,0.6,0.141075,-0.590049,-0.0410276
9.7,0.6,0.0897405,-0.452921,-0.0384233
9.8,0.6,0.0462497,-0.317111,-0.0403206
9.9,0.6,0.0130989,-0.175132,-0.0572462
10,0.6,-0.00175272,-0.00488862,-0.11008
0,0.7,107.389,2.57929,32.225
0.1,0.7,113.128,-8.98225,18.1259
0.2,0.7,115.641,-12.6324,7.4564
0.3,0.7,114.721,-12.9242,2.07814
0.4,0.7,112.231,-12.5505,0.0810146
0.5,0.7,109.411,-12.2185,-0.4299
0.6,0.7,106.701,-11.9889,-0.435396
0.7,0.7,104.175,-11.8192,-0.325901
0.8,0.7,101.798,-11.6768,-0.225563
0.9,0.7,99.5224,-11.5452,-0.159001
1,0.7,97.3132,-11.4175,-0.120964
1.1,0.7,95.1491,-11.2908,-0.101268
1.2,0.7,93.0189,-11.1643,-0.0918607
1.3,0.7,90.9167,-11.0378,-0.0877083
1.4,0.7,88.8402,-10.9111,-0.086034
1.5,0.7,86.7882,-10.7843,-0.0854391
1.6,0.7,84.7603,-10.6575,-0.0852722
1.7,0.7,82.7564,-10.5306,-0.0852532
1.8,0.7,80.7765,-10.4038,-0.0852733
1.9,0.7,78.8205,-10.2769,-0.0852957
2,0.7,76.8885,-10.15,-0.0853116
2.1,0.7,74.9806,-10.0231,-0.0853211
2.2,0.7,73.0966,-9.89626,-0.0853261
2.3,0.7,71.2366,-9.76939,-0.0853286
2.4,0.7,69.4006,-9.64251,-0.0853297
2.5,0.7,67.5886,-9.51564,-0.0853302
2.6,0.7,65.8006,-9.38876,-0.0853304
2.7,0.7,64.0366,-9.26189,-0.0853304
2.8,0.7,62.2966,-9.13501,-0.0853304
2.9,0.7,60.5806,-9.00814,-0.0853304
3,0.7,58.8886,-8.88126,-0.0853304
3.1,0.7,57.2206,-8.75439,-0.0853304
3.2,0.7,55.5766,-8.62751,-0.0853304
3.3,0.7,53.9566,-8.50064,-0.0853304
3.4,0.7,52.3606,-8.37376,-0.0853304
3.5,0.7,50.7886,-8.24689,-0.0853304
3.6,0.7,49.2406,-8.12001,-0.0853304
3.7,0.7,47.7166,-7.99314,-0.0853304
3.8,0.7,46.2166,-7.86626,-0.0853304
3.9,0.7,44.7406,-7.73939,-0.0853304
4,0.7,43.2886,-7.61251,-0.0853304
4.1,0.7,41.8606,-7.48564,-0.0853304
4.2,0.7,40.4566,-7.35876,-0.0853304
4.3,0.7,39.0766,-7.23188,-0.0853304
4.4,0.7,37.7206,-7.10501,-0.0853304
4.5,0.7,36.3886,-6.97813,-0.0853304
4.6,0.7,35.0806,-6.85126,-0.0853304
4.7,0.7,33.7966,-6.72438,-0.0853304
4.8,0.7,32.5366,-6.59751,-0.0853304
4.9,0.7,31.3006,-6.47063,-0.0853304
5,0.7,30.0886,-6.34376,-0.0853304
5.1,0.7,28.9006,-6.21688,-0.0853304
5.2,0.7,27.7366,-6.09001,-0.0853304
5.3,0.7,26.5966,-5.96313,-0.0853304
5.4,0.7,25.4806,-5.83626,-0.0853304
5.5,0.7,24.3886,-5.70938,-0.0853304
5.6,0.7,23.3206,-5.58251,-0.0853304
5.7,0.7,22.2766,-5.45563,-0.0853304
5.8,0.7,21.2566,-5.32876,-0.0853304
5.9,0.7,20.2606,-5.20188,-0.0853304
6,0.7,19.2886,-5.07501,-0.0853304
6.1,0.7,18.3406,-4.94813,-0.0853304
6.2,0.7,17.4166,-4.82126,-0.0853304
6.3,0.7,16.5166,-4.69438,-0.0853304
6.4,0.7,15.6406,-4.56751,-0.0853304
6.5,0.7,14.7886,-4.44063,-0.0853304
6.6,0.7,13.9606,-4.31376,-0.0853304
6.7,0.7,13.1566,-4.18688,-0.0853304
6.8,0.7,12.3766,-4.06001,-0.0853304
6.9,0.7,11.6206,-3.93313,-0.0853304
7,0.7,10.8886,-3.80626,-0.0853304
7.1,0.7,10.1806,-3.67938,-0.0853304
7.2,0.7,9.49656,-3.5525,-0.0853304
7.3,0.7,8.83656,-3.42563,-0.0853304
7.4,0.7,8.20056,-3.29875,-0.0853304
7.5,0.7,7.58856,-3.17188,-0.0853304
7.6,0.7,7.00056,-3.045,-0.0853304
7.7,0.7,6.43656,-2.91813,-0.0853304
7.8,0.7,5.89656,-2.79125,-0.0853304
7.9,0.7,5.38056,-2.66438,-0.0853305
8,0.7,4.88856,-2.5375,-0.0853305
8.1,0.7,4.42056,-2.41063,-0.0853306
8.2,0.7,3.97656,-2.28375,-0.0853309
8.3,0.7,3.55657,-2.15688,-0.0853314
8.4,0.7,3.16057,-2.03,-0.0853321
8.5,0.7,2.78857,-1.90313,-0.0853331
8.6,0.7,2.44057,-1.77625,-0.0853339
8.7,0.7,2.11658,-1.64938,-0.0853323
8.8,0.7,1.81658,-1.5225,-0.0853225
8.9,0.7,1.54058,-1.39562,-0.0852898
9,0.7,1.28855,-1.26873,-0.0852006
9.1,0.7,1.06043,-1.14184,-0.084984
9.2,0.7,0.856091,-1.01495,-0.0845015
9.3,0.7,0.675251,-0.888073,-0.0835075
9.4,0.7,0.517336,-0.761256,-0.0816228
9.5,0.7,0.381308,-0.634639,-0.0784038
9.6,0.7,0.265494,-0.508529,-0.0737401
9.7,0.7,0.167725,-0.383492,-0.0691268
9.8,0.7,0.0865405,-0.26007,-0.0708839
9.9,0.7,0.024929,-0.136782,-0.0968509
10,0.7,-0.00324117,-0.00283895,-0.186858
0,0.8,163.296,-6.26938,48.7597
0.1,0.8,173.626,-14.699,22.632
0.2,0.8,175.165,-12.2023,6.78993
0.3,0.8,171.653,-9.83853,1.24232
0.4,0.8,167.325,-8.98289,-0.258951
0.5,0.8,163.24,-8.81146,-0.502217
0.6,0.8,159.466,-8.82338,-0.421854
0.7,0.8,155.909,-8.84078,-0.301121
0.8,0.8,152.488,-8.82274,-0.210312
0.9,0.8,149.154,-8.77175,-0.15479
1,0.8,145.88,-8.69892,-0.124568
1.1,0.8,142.652,-8.61364,-0.109474
1.2,0.8,139.464,-8.52193,-0.102496
1.3,0.8,136.314,-8.42716,-0.0995202
1.4,0.8,133.2,-8.33105,-0.0983727
1.5,0.8,130.123,-8.23439,-0.0979939
1.6,0.8,127.081,-8.13755,-0.0979057
1.7,0.8,124.075,-8.04065,-0.0979101
1.8,0.8,121.105,-7.94375,-0.0979337
1.9,0.8,118.171,-7.84686,-0.0979542
2,0.8,115.273,-7.74997,-0.0979676
2.1,0.8,112.411,-7.65309,-0.0979752
2.2,0.8,109.585,-7.55622,-0.0979791
2.3,0.8,106.795,-7.45934,-0.097981
2.4,0.8,104.041,-7.36247,-0.0979818
2.5,0.8,101.323,-7.26559,-0.0979821
2.6,0.8,98.6408,-7.16872,-0.0979822
2.7,0.8,95.9948,-7.07184,-0.0979822
2.8,0.8,93.3848,-6.97497,-0.0979822
2.9,0.8,90.8108,-6.87809,-0.0979822
3,0.8,88.2728,-6.78122,-0.0979822
3.1,0.8,85.7708,-6.68434,-0.0979822
3.2,0.8,83.3048,-6.58747,-0.0979822
3.3,0.8,80.8748,-6.49059,-0.0979822
3.4,0.8,78.4808,-6.39372,-0.0979822
3.5,0.8,76.1228,-6.29684,-0.0979822
3.6,0.8,73.8008,-6.19997,-0.0979822
3.7,0.8,71.5148,-6.1031,-0.0979822
3.8,0.8,69.2648,-6.00622,-0.0979822
3.9,0.8,67.0508,-5.90935,-0.0979822
4,0.8,64.8728,-5.81247,-0.0979822
4.1,0.8,62.7308,-5.7156,-0.0979822
4.2,0.8,60.6248,-5.61872,-0.0979822
4.3,0.8,58.5548,-5.52185,-0.0979822
4.4,0.8,56.5208,-5.42497,-0.0979822
4.5,0.8,54.5228,-5.3281,-0.0979822
4.6,0.8,52.5608,-5.23122,-0.0979822
4.7,0.8,50.6348,-5.13435,-0.0979822
4.8,0.8,48.7448,-5.03748,-0.0979822
4.9,0.8,46.8908,-4.9406,-0.0979822
5,0.8,45.0728,-4.84373,-0.0979822
5.1,0.8,43.2908,-4.74685,-0.0979822
5.2,0.8,41.5448,-4.64998,-0.0979822
5.3,0.8,39.8348,-4.5531,-0.0979822
5.4,0.8,38.1608,-4.45623,-0.0979822
5.5,0.8,36.5228,-4.35935,-0.0979822
5.6,0.8,34.9208,-4.26248,-0.0979822
5.7,0.8,33.3548,-4.16561,-0.0979822
5.8,0.8,31.8248,-4.06873,-0.0979822
5.9,0.8,30.3308,-3.97186,-0.0979822
6,0.8,28.8728,-3.87498,-0.0979822
6.1,0.8,27.4508,-3.77811,-0.0979822
6.2,0.8,26.0648,-3.68123,-0.0979822
6.3,0.8,24.7148,-3.58436,-0.0979822
6.4,0.8,23.4008,-3.48748,-0.0979822
6.5,0.8,22.1228,-3.39061,-0.0979822
6.6,0.8,20.8808,-3.29373,-0.0979822
6.7,0.8,19.6748,-3.19686,-0.0979822
6.8,0.8,18.5048,-3.09999,-0.0979822
6.9,0.8,17.3708,-3.00311,-0.0979822
7,0.8,16.2728,-2.90624,-0.0979822
7.1,0.8,15.2108,-2.80936,-0.0979822
7.2,0.8,14.1848,-2.71249,-0.0979822
7.3,0.8,13.1948,-2.61561,-0.0979822
7.4,0.8,12.2408,-2.51874,-0.0979822
7.5,0.8,11.3228,-2.42186,-0.0979822
7.6,0.8,10.4408,-2.32499,-0.0979822
7.7,0.8,9.59484,-2.22811,-0.0979822
7.8,0.8,8.78484,-2.13124,-0.0979822
7.9,0.8,8.01084,-2.03437,-0.0979823
8,0.8,7.27284,-1.93749,-0.0979823
8.1,0.8,6.57084,-1.84062,-0.0979824
8.2,0.8,5.90484,-1.74374,-0.0979826
8.3,0.8,5.27484,-1.64687,-0.097983
8.4,0.8,4.68084,-1.54999,-0.0979836
8.5,0.8,4.12285,-1.45312,-0.0979846
8.6,0.8,3.60085,-1.35625,-0.0979856
8.7,0.8,3.11485,-1.25937,-0.0979853
8.8,0.8,2.66486,-1.1625,-0.0979798
8.9,0.8,2.25087,-1.06561,-0.0979586
9,0.8,1.87287,-0.968692,-0.0978968
9.1,0.8,1.53086,-0.871706,-0.0977403
9.2,0.8,1.22476,-0.774563,-0.0973796
9.3,0.8,0.954436,-0.677095,-0.0966122
9.4,0.8,0.719573,-0.579012,-0.0951029
9.5,0.8,0.51949,-0.479873,-0.0923995
9.6,0.8,0.352887,-0.379204,-0.0881827
9.7,0.8,0.21757,-0.276997,-0.0832759
9.8,0.8,0.110809,-0.17508,-0.0828208
9.9,0.8,0.0326073,-0.0792622,-0.104852
10,0.8,-0.00383426,0.00110018,-0.199382
0,0.9,230.054,-24.7361,64.6732
0.1,0.9,239.454,-18.3028,13.6615
0.2,0.9,232.801,-6.98825,1.93449
0.3,0.9,225.987,-4.45565,-0.0563152
0.4,0.9,220.811,-4.29456,-0.321767
0.5,0.9,216.233,-4.54743,-0.285218
0.6,0.9,211.813,-4.77277,-0.209762
0.7,0.9,207.427,-4.90122,-0.150727
0.8,0.9,203.052,-4.95038,-0.113799
0.9,0.9,198.696,-4.94928,-0.0932802
1,0.9,194.371,-4.92011,-0.0828165
1.1,0.9,190.083,-4.87663,-0.0778674
1.2,0.9,185.839,-4.82637,-0.0756995
1.3,0.9,181.641,-4.77316,-0.0748324
1.4,0.9,177.489,-4.71877,-0.0745279
1.5,0.9,173.385,-4.66396,-0.0744446
1.6,0.9,169.329,-4.60904,-0.0744369
1.7,0.9,165.321,-4.55412,-0.0744484
1.8,0.9,161.361,-4.49921,-0.0744607
1.9,0.9,157.449,-4.44431,-0.0744692
2,0.9,153.585,-4.38943,-0.0744742
2.1,0.9,149.769,-4.33456,-0.0744769
2.2,0.9,146.001,-4.27969,-0.0744782
2.3,0.9,142.281,-4.22482,-0.0744788
2.4,0.9,138.609,-4.16995,-0.074479
2.5,0.9,134.985,-4.11508,-0.0744791
2.6,0.9,131.409,-4.06021,-0.0744791
2.7,0.9,127.881,-4.00535,-0.0744792
2.8,0.9,124.401,-3.95048,-0.0744792
2.9,0.9,120.969,-3.89561,-0.0744791
3,0.9,117.585,-3.84074,-0.0744791
3.1,0.9,114.249,-3.78587,-0.0744791
3.2,0.9,110.961,-3.73101,-0.0744791
3.3,0.9,107.721,-3.67614,-0.0744791
3.4,0.9,104.529,-3.62127,-0.0744791
3.5,0.9,101.385,-3.5664,-0.0744791
3.6,0.9,98.2891,-3.51154,-0.0744791
3.7,0.9,95.2411,-3.45667,-0.0744791
3.8,0.9,92.2411,-3.4018,-0.0744791
3.9,0.9,89.2891,-3.34693,-0.0744791
4,0.9,86.3851,-3.29206,-0.0744791
4.1,0.9,83.5291,-3.2372,-0.0744791
4.2,0.9,80.7211,-3.18233,-0.0744791
4.3,0.9,77.9611,-3.12746,-0.0744791
4.4,0.9,75.2491,-3.07259,-0.0744791
4.5,0.9,72.5851,-3.01773,-0.0744791
4.6,0.9,69.9691,-2.96286,-0.0744791
4.7,0.9,67.4011,-2.90799,-0.0744791
4.8,0.9,64.8811,-2.85312,-0.0744791
4.9,0.9,62.4091,-2.79826,-0.0744791
5,0.9,59.9851,-2.74339,-0.0744791
5.1,0.9,57.6091,-2.68852,-0.0744791
5.2,0.9,55.2811,-2.63365,-0.0744791
5.3,0.9,53.0011,-2.57878,-0.0744791
5.4,0.9,50.7691,-2.52392,-0.0744791
5.5,0.9,48.5851,-2.46905,-0.0744791
5.6,0.9,46.4491,-2.41418,-0.0744791
5.7,0.9,44.3611,-2.35931,-0.0744791
5.8,0.9,42.3211,-2.30445,-0.0744791
5.9,0.9,40.3291,-2.24958,-0.0744791
6,0.9,38.3851,-2.19471,-0.0744791
6.1,0.9,36.4891,-2.13984,-0.0744791
6.2,0.9,34.6411,-2.08497,-0.0744791
6.3,0.9,32.8411,-2.03011,-0.0744791
6.4,0.9,31.0891,-1.97524,-0.0744791
6.5,0.9,29.3851,-1.92037,-0.0744791
6.6,0.9,27.7291,-1.8655,-0.0744791
6.7,0.9,26.1211,-1.81064,-0.0744791
6.8,0.9,24.5611,-1.75577,-0.0744791
6.9,0.9,23.0491,-1.7009,-0.0744791
7,0.9,21.5851,-1.64603,-0.0744791
7.1,0.9,20.1691,-1.59116,-0.0744791
7.2,0.9,18.8011,-1.5363,-0.0744791
7.3,0.9,17.4811,-1.48143,-0.0744791
7.4,0.9,16.2091,-1.42656,-0.0744791
7.5,0.9,14.9851,-1.37169,-0.0744791
7.6,0.9,13.8091,-1.31683,-0.0744791
7.7,0.9,12.6811,-1.26196,-0.0744791
7.8,0.9,11.6011,-1.20709,-0.0744791
7.9,0.9,10.5691,-1.15222,-0.0744792
8,0.9,9.58509,-1.09735,-0.0744792
8.1,0.9,8.64909,-1.04249,-0.0744792
8.2,0.9,7.76109,-0.98762,-0.0744793
8.3,0.9,6.92109,-0.932752,-0.0744794
8.4,0.9,6.12909,-0.877885,-0.0744796
8.5,0.9,5.38508,-0.823019,-0.0744801
8.6,0.9,4.68908,-0.768153,-0.0744806
8.7,0.9,4.04108,-0.713288,-0.074481
8.8,0.9,3.44108,-0.658422,-0.0744803
8.9,0.9,2.88909,-0.603549,-0.0744754
9,0.9,2.38512,-0.548654,-0.0744586
9.1,0.9,1.9292,-0.493695,-0.0744123
9.2,0.9,1.52139,-0.438582,-0.0742988
9.3,0.9,1.16183,-0.38312,-0.0740439
9.4,0.9,0.850766,-0.326934,-0.0735137
9.5,0.9,0.588564,-0.269357,-0.0724964
9.6,0.9,0.3757,-0.209377,-0.0707378
9.7,0.9,0.212365,-0.145924,-0.0682227
9.8,0.9,0.0972942,-0.0795715,-0.0664943
9.9,0.9,0.026221,-0.0186689,-0.074519
10,0.9,-0.00187188,0.00735968,-0.1259
0,1,384.456,-65.2158,80.9404
0.1,1,275.81,6.95717,-4.15214
0.2,1,278.388,1.4416,-1.22216
0.3,1,276.526,0.361571,-0.141847
0.4,1,273.26,0.0869944,0.00269947
0.5,1,269.023,-0.0147184,0.0179615
0.6,1,264.16,-0.0563378,0.0131836
0.7,1,258.955,-0.0728335,0.00670544
0.8,1,253.594,-0.0785948,0.00199981
0.9,1,248.186,-0.0799457,-0.000830077
1,1,242.789,-0.0796258,-0.00235722
1.1,1,237.43,-0.0787593,-0.00311614
1.2,1,232.123,-0.0777666,-0.00346591
1.3,1,226.873,-0.0767809,-0.00361467
1.4,1,221.683,-0.0758297,-0.00367188
1.5,1,216.552,-0.0749083,-0.00369068
1.6,1,211.482,-0.0740063,-0.003695
1.7,1,206.472,-0.0731153,-0.00369473
1.8,1,201.521,-0.07223,-0.00369352
1.9,1,196.631,-0.0713473,-0.00369249
2,1,191.801,-0.0704658,-0.00369181
2.1,1,187.031,-0.0695848,-0.00369143
2.2,1,182.321,-0.0687039,-0.00369124
2.3,1,177.671,-0.0678231,-0.00369114
2.4,1,173.081,-0.0669423,-0.0036911
2.5,1,168.551,-0.0660615,-0.00369109
2.6,1,164.081,-0.0651807,-0.00369108
2.7,1,159.671,-0.0642999,-0.00369108
2.8,1,155.321,-0.0634191,-0.00369108
2.9,1,151.031,-0.0625383,-0.00369108
3,1,146.801,-0.0616575,-0.00369108
3.1,1,142.631,-0.0607766,-0.00369108
3.2,1,138.521,-0.0598958,-0.00369108
3.3,1,134.471,-0.059015,-0.00369108
3.4,1,130.481,-0.0581342,-0.00369108
3.5,1,126.551,-0.0572534,-0.00369108
3.6,1,122.681,-0.0563725,-0.00369108
3.7,1,118.871,-0.0554917,-0.00369108
3.8,1,115.121,-0.0546109,-0.00369108
3.9,1,111.431,-0.0537301,-0.00369108
4,1,107.801,-0.0528492,-0.00369108
4.1,1,104.231,-0.0519684,-0.00369108
4.2,1,100.721,-0.0510876,-0.00369108
4.3,1,97.2713,-0.0502068,-0.00369108
4.4,1,93.8813,-0.049326,-0.00369108
4.5,1,90.5513,-0.0484451,-0.00369108
4.6,1,87.2813,-0.0475643,-0.00369108
4.7,1,84.0713,-0.0466835,-0.00369108
4.8,1,80.9213,-0.0458027,-0.00369108
4.9,1,77.8313,-0.0449219,-0.00369108
5,1,74.8013,-0.044041,-0.00369108
5.1,1,71.8313,-0.0431602,-0.00369108
5.2,1,68.9213,-0.0422794,-0.00369108
5.3,1,66.0713,-0.0413986,-0.00369108
5.4,1,63.2813,-0.0405178,-0.00369108
5.5,1,60.5513,-0.0396369,-0.00369108
5.6,1,57.8813,-0.0387561,-0.00369108
5.7,1,55.2713,-0.0378753,-0.00369108
5.8,1,52.7213,-0.0369945,-0.00369108
5.9,1,50.2313,-0.0361137,-0.00369108
6,1,47.8013,-0.0352328,-0.00369108
6.1,1,45.4313,-0.034352,-0.00369108
6.2,1,43.1213,-0.0334712,-0.00369108
6.3,1,40.8713,-0.0325904,-0.00369108
6.4,1,38.6813,-0.0317095,-0.00369108
6.5,1,36.5513,-0.0308287,-0.00369108
6.6,1,34.4813,-0.0299479,-0.00369108
6.7,1,32.4713,-0.0290671,-0.00369108
6.8,1,30.5213,-0.0281863,-0.00369108
6.9,1,28.6313,-0.0273054,-0.00369108
7,1,26.8013,-0.0264246,-0.00369108
7.1,1,25.0313,-0.0255438,-0.00369108
7.2,1,23.3213,-0.024663,-0.00369108
7.3,1,21.6713,-0.0237822,-0.00369108
7.4,1,20.0813,-0.0229013,-0.00369108
7.5,1,18.5513,-0.0220205,-0.00369108
7.6,1,17.0813,-0.0211397,-0.00369108
7.7,1,15.6713,-0.0202589,-0.00369108
7.8,1,14.3213,-0.0193781,-0.00369108
7.9,1,13.0313,-0.0184972,-0.00369108
8,1,11.8013,-0.0176164,-0.00369108
8.1,1,10.6313,-0.0167356,-0.00369107
8.2,1,9.52135,-0.0158548,-0.00369106
