ux,uy,x,y
-0.00832788,-0.0512016,5.12605,0
-0.00839226,-0.0525632,5.21008,0
-0.00845492,-0.0539334,5.29412,0
-0.00851591,-0.0553121,5.37815,0
-0.00857525,-0.0566988,5.46218,0
-0.00863298,-0.0580933,5.54622,0
-0.00868911,-0.0594953,5.63025,0
-0.00874368,-0.0609045,5.71429,0
-0.00879671,-0.0623206,5.79832,0
-0.00884824,-0.0637434,5.88235,0
-0.00889829,-0.0651726,5.96639,0
-0.00894689,-0.0666078,6.05042,0
-0.00899407,-0.0680489,6.13445,0
-0.00903986,-0.0694956,6.21849,0
-0.00908428,-0.0709477,6.30252,0
-0.00912736,-0.0724049,6.38655,0
-0.00916914,-0.073867,6.47059,0
-0.00920964,-0.0753336,6.55462,0
-0.00924889,-0.0768048,6.63866,0
-0.00928692,-0.0782801,6.72269,0
-0.00932376,-0.0797594,6.80672,0
-0.00935943,-0.0812424,6.89076,0
-0.00939397,-0.082729,6.97479,0
-0.0094274,-0.084219,7.05882,0
-0.00945976,-0.0857122,7.14286,0
-0.00949107,-0.0872083,7.22689,0
-0.00952136,-0.0887073,7.31092,0
-0.00955066,-0.0902088,7.39496,0
-0.009579,-0.0917129,7.47899,0
-0.00960642,-0.0932192,7.56303,0
-0.00963293,-0.0947276,7.64706,0
-0.00965857,-0.096238,7.73109,0
-0.00968337,-0.0977502,7.81513,0
-0.00970736,-0.0992641,7.89916,0
-0.00973057,-0.10078,7.98319,0
-0.00975303,-0.102296,8.06723,0
-0.00977477,-0.103814,8.15126,0
-0.00979581,-0.105334,8.23529,0
-0.0098162,-0.106854,8.31933,0
-0.00983595,-0.108375,8.40336,0
-0.00985511,-0.109897,8.48739,0
-0.00987369,-0.11142,8.57143,0
-0.00989174,-0.112943,8.65546,0
-0.00990928,-0.114467,8.7395,0
-0.00992635,-0.115991,8.82353,0
-0.00994296,-0.117516,8.90756,0
-0.00995917,-0.119041,8.9916,0
-0.00997498,-0.120566,9.07563,0
-0.00999045,-0.122091,9.15966,0
-0.0100056,-0.123617,9.2437,0
-0.0100205,-0.125142,9.32773,0
-0.0100351,-0.126668,9.41176,0
-0.0100494,-0.128193,9.4958,0
-0.0100636,-0.129719,9.57983,0
-0.0100776,-0.131244,9.66387,0
-0.0100916,-0.132769,9.7479,0
-0.0101054,-0.134294,9.83193,0
-0.0101192,-0.135819,9.91597,0
-0.010133,-0.137343,10,0
0,0,0,0.010101
-0.000243809,-0.000173603,0.0840336,0.010101
-0.000452904,-0.000286854,0.168067,0.010101
-0.000659241,-0.000413393,0.252101,0.010101
-0.000864841,-0.000566839,0.336134,0.010101
-0.00106919,-0.000752051,0.420168,0.010101
-0.00127156,-0.00097076,0.504202,0.010101
-0.00147139,-0.00122337,0.588235,0.010101
-0.00166833,-0.0015097,0.672269,0.010101
-0.00186216,-0.00182932,0.756303,0.010101
-0.00205279,-0.00218166,0.840336,0.010101
-0.00224018,-0.00256614,0.92437,0.010101
-0.00242432,-0.00298218,1.0084,0.010101
-0.00260525,-0.00342916,1.09244,0.010101
-0.00278298,-0.00390652,1.17647,0.010101
-0.00295755,-0.00441368,1.2605,0.010101
-0.00312901,-0.00495006,1.34454,0.010101
-0.00329739,-0.0055151,1.42857,0.010101
-0.00346272,-0.00610826,1.51261,0.010101
-0.00362505,-0.00672896,1.59664,0.010101
-0.00378441,-0.00737668,1.68067,0.010101
-0.00394084,-0.00805088,1.76471,0.010101
-0.00409437,-0.00875101,1.84874,0.010101
-0.00424504,-0.00947655,1.93277,0.010101
-0.00439288,-0.010227,2.01681,0.010101
-0.00453793,-0.0110018,2.10084,0.010101
-0.00468022,-0.0118004,2.18487,0.010101
-0.00481979,-0.0126225,2.26891,0.010101
-0.00495666,-0.0134673,2.35294,0.010101
-0.00509088,-0.0143345,2.43697,0.010101
-0.00522247,-0.0152236,2.52101,0.010101
-0.00535147,-0.0161341,2.60504,0.010101
-0.0054779,-0.0170654,2.68908,0.010101
-0.0056018,-0.0180172,2.77311,0.010101
-0.00572321,-0.0189889,2.85714,0.010101
-0.00584214,-0.0199801,2.94118,0.010101
-0.00595864,-0.0209904,3.02521,0.010101
-0.00607273,-0.0220192,3.10924,0.010101
-0.00618444,-0.0230662,3.19328,0.010101
-0.0062938,-0.0241308,3.27731,0.010101
-0.00640085,-0.0252127,3.36134,0.010101
-0.00650561,-0.0263114,3.44538,0.010101
-0.00660811,-0.0274265,3.52941,0.010101
-0.00670838,-0.0285576,3.61345,0.010101
-0.00680645,-0.0297042,3.69748,0.010101
-0.00690235,-0.030866,3.78151,0.010101
-0.00699611,-0.0320425,3.86555,0.010101
-0.00708775,-0.0332333,3.94958,0.010101
-0.00717731,-0.0344381,4.03361,0.010101
-0.00726482,-0.0356565,4.11765,0.010101
-0.00735029,-0.036888,4.20168,0.010101
-0.00743376,-0.0381323,4.28571,0.010101
-0.00751527,-0.0393891,4.36975,0.010101
-0.00759482,-0.0406579,4.45378,0.010101
-0.00767246,-0.0419384,4.53782,0.010101
-0.00774822,-0.0432302,4.62185,0.010101
-0.00782211,-0.044533,4.70588,0.010101
-0.00789417,-0.0458465,4.78992,0.010101
-0.00796442,-0.0471703,4.87395,0.010101
-0.0080329,-0.048504,4.95798,0.010101
-0.00809963,-0.0498474,5.04202,0.010101
-0.00816464,-0.0512001,5.12605,0.010101
-0.00822795,-0.0525618,5.21008,0.010101
-0.00828959,-0.0539322,5.29412,0.010101
-0.0083496,-0.055311,5.37815,0.010101
-0.00840799,-0.0566978,5.46218,0.010101
-0.0084648,-0.0580924,5.54622,0.010101
-0.00852005,-0.0594945,5.63025,0.010101
-0.00857377,-0.0609038,5.71429,0.010101
-0.008626,-0.06232,5.79832,0.010101
-0.00867675,-0.0637429,5.88235,0.010101
-0.00872605,-0.0651721,5.96639,0.010101
-0.00877393,-0.0666075,6.05042,0.010101
-0.00882043,-0.0680487,6.13445,0.010101
-0.00886556,-0.0694955,6.21849,0.010101
-0.00890935,-0.0709476,6.30252,0.010101
-0.00895184,-0.0724049,6.38655,0.010101
-0.00899305,-0.073867,6.47059,0.010101
-0.00903301,-0.0753338,6.55462,0.010101
-0.00907175,-0.076805,6.63866,0.010101
-0.00910929,-0.0782804,6.72269,0.010101
-0.00914566,-0.0797597,6.80672,0.010101
-0.0091809,-0.0812429,6.89076,0.010101
-0.00921502,-0.0827296,6.97479,0.010101
-0.00924807,-0.0842196,7.05882,0.010101
-0.00928006,-0.0857128,7.14286,0.010101
-0.00931102,-0.087209,7.22689,0.010101
-0.00934099,-0.088708,7.31092,0.010101
-0.00936999,-0.0902097,7.39496,0.010101
-0.00939805,-0.0917137,7.47899,0.010101
-0.0094252,-0.0932201,7.56303,0.010101
-0.00945147,-0.0947286,7.64706,0.010101
-0.00947688,-0.096239,7.73109,0.010101
-0.00950148,-0.0977513,7.81513,0.010101
-0.00952528,-0.0992652,7.89916,0.010101
-0.00954831,-0.100781,7.98319,0.010101
-0.00957061,-0.102298,8.06723,0.010101
-0.0095922,-0.103816,8.15126,0.010101
-0.00961312,-0.105335,8.23529,0.010101
-0.00963339,-0.106855,8.31933,0.010101
-0.00965304,-0.108377,8.40336,0.010101
-0.00967211,-0.109899,8.48739,0.010101
-0.00969062,-0.111421,8.57143,0.010101
-0.0097086,-0.112945,8.65546,0.010101
-0.00972608,-0.114469,8.7395,0.010101
-0.0097431,-0.115993,8.82353,0.010101
-0.00975968,-0.117518,8.90756,0.010101
-0.00977585,-0.119043,8.9916,0.010101
-0.00979165,-0.120568,9.07563,0.010101
-0.0098071,-0.122093,9.15966,0.010101
-0.00982224,-0.123618,9.2437,0.010101
-0.00983709,-0.125144,9.32773,0.010101
-0.00985169,-0.126669,9.41176,0.010101
-0.00986608,-0.128195,9.4958,0.010101
-0.00988027,-0.12972,9.57983,0.010101
-0.00989431,-0.131245,9.66387,0.010101
-0.00990824,-0.13277,9.7479,0.010101
-0.0099221,-0.134295,9.83193,0.010101
-0.00993592,-0.13582,9.91597,0.010101
-0.00994976,-0.137345,10,0.010101
0,0,0,0.020202
-0.000230471,-0.000162816,0.0840336,0.020202
-0.000438796,-0.000276172,0.168067,0.020202
-0.000642512,-0.000402854,0.252101,0.020202
-0.000844544,-0.000556383,0.336134,0.020202
-0.00104496,-0.0007417,0.420168,0.020202
-0.00124329,-0.000960545,0.504202,0.020202
-0.00143906,-0.00121332,0.588235,0.020202
-0.00163197,-0.00149982,0.672269,0.020202
-0.00182183,-0.00181962,0.756303,0.020202
-0.00200856,-0.00217215,0.840336,0.020202
-0.00219211,-0.00255682,0.92437,0.020202
-0.00237248,-0.00297305,1.0084,0.020202
-0.00254971,-0.00342023,1.09244,0.020202
-0.00272382,-0.00389778,1.17647,0.020202
-0.00289484,-0.00440513,1.2605,0.020202
-0.00306281,-0.0049417,1.34454,0.020202
-0.00322776,-0.00550693,1.42857,0.020202
-0.00338974,-0.00610027,1.51261,0.020202
-0.00354879,-0.00672117,1.59664,0.020202
-0.00370492,-0.00736907,1.68067,0.020202
-0.0038582,-0.00804345,1.76471,0.020202
-0.00400864,-0.00874377,1.84874,0.020202
-0.00415628,-0.00946949,1.93277,0.020202
-0.00430116,-0.0102201,2.01681,0.020202
-0.0044433,-0.0109951,2.10084,0.020202
-0.00458276,-0.0117939,2.18487,0.020202
-0.00471954,-0.0126161,2.26891,0.020202
-0.0048537,-0.0134612,2.35294,0.020202
-0.00498526,-0.0143285,2.43697,0.020202
-0.00511424,-0.0152178,2.52101,0.020202
-0.0052407,-0.0161284,2.60504,0.020202
-0.00536465,-0.0170599,2.68908,0.020202
-0.00548612,-0.0180119,2.77311,0.020202
-0.00560515,-0.0189838,2.85714,0.020202
-0.00572177,-0.0199752,2.94118,0.020202
-0.00583601,-0.0209856,3.02521,0.020202
-0.00594789,-0.0220145,3.10924,0.020202
-0.00605745,-0.0230617,3.19328,0.020202
-0.00616471,-0.0241265,3.27731,0.020202
-0.00626971,-0.0252085,3.36134,0.020202
-0.00637248,-0.0263074,3.44538,0.020202
-0.00647303,-0.0274226,3.52941,0.020202
-0.00657141,-0.0285538,3.61345,0.020202
-0.00666764,-0.0297006,3.69748,0.020202
-0.00676174,-0.0308625,3.78151,0.020202
-0.00685375,-0.0320392,3.86555,0.020202
-0.0069437,-0.0332302,3.94958,0.020202
-0.00703161,-0.0344351,4.03361,0.020202
-0.00711751,-0.0356536,4.11765,0.020202
-0.00720142,-0.0368852,4.20168,0.020202
-0.00728338,-0.0381297,4.28571,0.020202
-0.00736341,-0.0393866,4.36975,0.020202
-0.00744154,-0.0406555,4.45378,0.020202
-0.0075178,-0.0419361,4.53782,0.020202
-0.00759222,-0.0432281,4.62185,0.020202
-0.00766481,-0.0445311,4.70588,0.020202
-0.00773561,-0.0458447,4.78992,0.020202
-0.00780465,-0.0471686,4.87395,0.020202
-0.00787195,-0.0485024,4.95798,0.020202
-0.00793754,-0.0498459,5.04202,0.020202
-0.00800145,-0.0511987,5.12605,0.020202
-0.0080637,-0.0525605,5.21008,0.020202
-0.00812432,-0.053931,5.29412,0.020202
-0.00818334,-0.0553099,5.37815,0.020202
-0.00824079,-0.0566968,5.46218,0.020202
-0.00829668,-0.0580915,5.54622,0.020202
-0.00835105,-0.0594937,5.63025,0.020202
-0.00840393,-0.0609031,5.71429,0.020202
-0.00845534,-0.0623195,5.79832,0.020202
-0.00850531,-0.0637424,5.88235,0.020202
-0.00855386,-0.0651717,5.96639,0.020202
-0.00860103,-0.0666072,6.05042,0.020202
-0.00864684,-0.0680485,6.13445,0.020202
-0.00869131,-0.0694954,6.21849,0.020202
-0.00873448,-0.0709476,6.30252,0.020202
-0.00877637,-0.0724049,6.38655,0.020202
-0.00881701,-0.0738672,6.47059,0.020202
-0.00885643,-0.075334,6.55462,0.020202
-0.00889465,-0.0768053,6.63866,0.020202
-0.0089317,-0.0782807,6.72269,0.020202
-0.00896761,-0.0797601,6.80672,0.020202
-0.00900241,-0.0812433,6.89076,0.020202
-0.00903612,-0.0827301,6.97479,0.020202
-0.00906877,-0.0842202,7.05882,0.020202
-0.00910039,-0.0857135,7.14286,0.020202
-0.00913101,-0.0872098,7.22689,0.020202
-0.00916065,-0.0887088,7.31092,0.020202
-0.00918935,-0.0902105,7.39496,0.020202
-0.00921713,-0.0917146,7.47899,0.020202
-0.00924401,-0.093221,7.56303,0.020202
-0.00927004,-0.0947296,7.64706,0.020202
-0.00929523,-0.0962401,7.73109,0.020202
-0.00931961,-0.0977524,7.81513,0.020202
-0.00934322,-0.0992664,7.89916,0.020202
-0.00936608,-0.100782,7.98319,0.020202
-0.00938822,-0.102299,8.06723,0.020202
-0.00940967,-0.103817,8.15126,0.020202
-0.00943045,-0.105336,8.23529,0.020202
-0.00945061,-0.106857,8.31933,0.020202
-0.00947016,-0.108378,8.40336,0.020202
-0.00948913,-0.1099,8.48739,0.020202
-0.00950756,-0.111423,8.57143,0.020202
-0.00952547,-0.112946,8.65546,0.020202
-0.0095429,-0.11447,8.7395,0.020202
-0.00955986,-0.115994,8.82353,0.020202
-0.0095764,-0.117519,8.90756,0.020202
-0.00959255,-0.119044,8.9916,0.020202
-0.00960832,-0.120569,9.07563,0.020202
-0.00962376,-0.122095,9.15966,0.020202
-0.00963889,-0.12362,9.2437,0.020202
-0.00965374,-0.125146,9.32773,0.020202
-0.00966834,-0.126671,9.41176,0.020202
-0.00968273,-0.128196,9.4958,0.020202
-0.00969694,-0.129722,9.57983,0.020202
-0.00971099,-0.131247,9.66387,0.020202
-0.00972494,-0.132772,9.7479,0.020202
-0.00973881,-0.134297,9.83193,0.020202
-0.00975264,-0.135822,9.91597,0.020202
-0.00976648,-0.137347,10,0.020202
0,0,0,0.030303
-0.000217794,-0.000151631,0.0840336,0.030303
-0.000424967,-0.000265641,0.168067,0.030303
-0.000625865,-0.000392501,0.252101,0.030303
-0.000824308,-0.000546124,0.336134,0.030303
-0.00102082,-0.000731554,0.420168,0.030303
-0.00121512,-0.000950538,0.504202,0.030303
-0.00140684,-0.00120347,0.588235,0.030303
-0.00159573,-0.00149015,0.672269,0.030303
-0.00178162,-0.00181012,0.756303,0.030303
-0.00196444,-0.00216284,0.840336,0.030303
-0.00214415,-0.0025477,0.92437,0.030303
-0.00232076,-0.00296412,1.0084,0.030303
-0.00249429,-0.00341148,1.09244,0.030303
-0.00266477,-0.00388922,1.17647,0.030303
-0.00283224,-0.00439676,1.2605,0.030303
-0.00299672,-0.00493351,1.34454,0.030303
-0.00315825,-0.00549893,1.42857,0.030303
-0.00331688,-0.00609246,1.51261,0.030303
-0.00347263,-0.00671353,1.59664,0.030303
-0.00362555,-0.00736162,1.68067,0.030303
-0.00377567,-0.00803618,1.76471,0.030303
-0.00392301,-0.00873668,1.84874,0.030303
-0.00406763,-0.00946259,1.93277,0.030303
-0.00420954,-0.0102134,2.01681,0.030303
-0.00434878,-0.0109885,2.10084,0.030303
-0.00448539,-0.0117875,2.18487,0.030303
-0.0046194,-0.0126099,2.26891,0.030303
-0.00475083,-0.0134551,2.35294,0.030303
-0.00487973,-0.0143227,2.43697,0.030303
-0.00500612,-0.0152121,2.52101,0.030303
-0.00513003,-0.0161229,2.60504,0.030303
-0.00525149,-0.0170546,2.68908,0.030303
-0.00537053,-0.0180067,2.77311,0.030303
-0.00548719,-0.0189787,2.85714,0.030303
-0.00560149,-0.0199703,2.94118,0.030303
-0.00571347,-0.0209809,3.02521,0.030303
-0.00582314,-0.02201,3.10924,0.030303
-0.00593055,-0.0230573,3.19328,0.030303
-0.00603571,-0.0241222,3.27731,0.030303
-0.00613866,-0.0252044,3.36134,0.030303
-0.00623943,-0.0263034,3.44538,0.030303
-0.00633804,-0.0274188,3.52941,0.030303
-0.00643452,-0.0285502,3.61345,0.030303
-0.00652891,-0.0296971,3.69748,0.030303
-0.00662122,-0.0308592,3.78151,0.030303
-0.00671148,-0.032036,3.86555,0.030303
-0.00679973,-0.0332271,3.94958,0.030303
-0.00688598,-0.0344322,4.03361,0.030303
-0.00697027,-0.0356508,4.11765,0.030303
-0.00705263,-0.0368826,4.20168,0.030303
-0.00713307,-0.0381272,4.28571,0.030303
-0.00721163,-0.0393842,4.36975,0.030303
-0.00728834,-0.0406532,4.45378,0.030303
-0.00736321,-0.041934,4.53782,0.030303
-0.00743629,-0.0432261,4.62185,0.030303
-0.00750758,-0.0445292,4.70588,0.030303
-0.00757713,-0.0458429,4.78992,0.030303
-0.00764495,-0.0471669,4.87395,0.030303
-0.00771107,-0.0485009,4.95798,0.030303
-0.00777553,-0.0498445,5.04202,0.030303
-0.00783833,-0.0511974,5.12605,0.030303
-0.00789952,-0.0525593,5.21008,0.030303
-0.00795912,-0.0539299,5.29412,0.030303
-0.00801715,-0.0553089,5.37815,0.030303
-0.00807364,-0.0566959,5.46218,0.030303
-0.00812862,-0.0580907,5.54622,0.030303
-0.00818211,-0.059493,5.63025,0.030303
-0.00823414,-0.0609025,5.71429,0.030303
-0.00828474,-0.0623189,5.79832,0.030303
-0.00833392,-0.063742,5.88235,0.030303
-0.00838173,-0.0651714,5.96639,0.030303
-0.00842818,-0.0666069,6.05042,0.030303
-0.0084733,-0.0680483,6.13445,0.030303
-0.00851712,-0.0694953,6.21849,0.030303
-0.00855966,-0.0709476,6.30252,0.030303
-0.00860095,-0.072405,6.38655,0.030303
-0.00864102,-0.0738673,6.47059,0.030303
-0.0086799,-0.0753342,6.55462,0.030303
-0.0087176,-0.0768056,6.63866,0.030303
-0.00875416,-0.0782811,6.72269,0.030303
-0.00878961,-0.0797606,6.80672,0.030303
-0.00882396,-0.0812438,6.89076,0.030303
-0.00885726,-0.0827307,6.97479,0.030303
-0.00888952,-0.0842208,7.05882,0.030303
-0.00892077,-0.0857142,7.14286,0.030303
-0.00895104,-0.0872105,7.22689,0.030303
-0.00898036,-0.0887096,7.31092,0.030303
-0.00900875,-0.0902114,7.39496,0.030303
-0.00903624,-0.0917155,7.47899,0.030303
-0.00906286,-0.093222,7.56303,0.030303
-0.00908864,-0.0947306,7.64706,0.030303
-0.0091136,-0.0962411,7.73109,0.030303
-0.00913778,-0.0977535,7.81513,0.030303
-0.00916119,-0.0992675,7.89916,0.030303
-0.00918387,-0.100783,7.98319,0.030303
-0.00920585,-0.1023,8.06723,0.030303
-0.00922716,-0.103818,8.15126,0.030303
-0.00924781,-0.105338,8.23529,0.030303
-0.00926785,-0.106858,8.31933,0.030303
-0.00928729,-0.108379,8.40336,0.030303
-0.00930617,-0.109901,8.48739,0.030303
-0.00932452,-0.111424,8.57143,0.030303
-0.00934236,-0.112948,8.65546,0.030303
-0.00935973,-0.114472,8.7395,0.030303
-0.00937665,-0.115996,8.82353,0.030303
-0.00939315,-0.117521,8.90756,0.030303
-0.00940926,-0.119046,8.9916,0.030303
-0.00942501,-0.120571,9.07563,0.030303
-0.00944043,-0.122096,9.15966,0.030303
-0.00945555,-0.123622,9.2437,0.030303
-0.00947039,-0.125147,9.32773,0.030303
-0.009485,-0.126673,9.41176,0.030303
-0.00949939,-0.128198,9.4958,0.030303
-0.00951361,-0.129723,9.57983,0.030303
-0.00952768,-0.131249,9.66387,0.030303
-0.00954163,-0.132774,9.7479,0.030303
-0.00955551,-0.134299,9.83193,0.030303
-0.00956936,-0.135824,9.91597,0.030303
-0.0095832,-0.137348,10,0.030303
0,0,0,0.040404
-0.000206427,-0.000140702,0.0840336,0.040404
-0.000411437,-0.00025531,0.168067,0.040404
-0.000609301,-0.000382329,0.252101,0.040404
-0.000804139,-0.00053606,0.336134,0.040404
-0.000996757,-0.000721612,0.420168,0.040404
-0.00118704,-0.000940738,0.504202,0.040404
-0.00137472,-0.00119383,0.588235,0.040404
-0.00155959,-0.00148068,0.672269,0.040404
-0.00174152,-0.00180083,0.756303,0.040404
-0.00192043,-0.00215373,0.840336,0.040404
-0.00209631,-0.00253878,0.92437,0.040404
-0.00226916,-0.00295537,1.0084,0.040404
-0.00243899,-0.00340293,1.09244,0.040404
-0.00260584,-0.00388085,1.17647,0.040404
-0.00276975,-0.00438857,1.2605,0.040404
-0.00293074,-0.00492551,1.34454,0.040404
-0.00308885,-0.00549111,1.42857,0.040404
-0.00324413,-0.00608481,1.51261,0.040404
-0.00339659,-0.00670607,1.59664,0.040404
-0.00354629,-0.00735434,1.68067,0.040404
-0.00369324,-0.00802908,1.76471,0.040404
-0.0038375,-0.00872975,1.84874,0.040404
-0.00397908,-0.00945583,1.93277,0.040404
-0.00411802,-0.0102068,2.01681,0.040404
-0.00425436,-0.0109821,2.10084,0.040404
-0.00438813,-0.0117813,2.18487,0.040404
-0.00451935,-0.0126038,2.26891,0.040404
-0.00464807,-0.0134492,2.35294,0.040404
-0.0047743,-0.014317,2.43697,0.040404
-0.00489809,-0.0152065,2.52101,0.040404
-0.00501945,-0.0161175,2.60504,0.040404
-0.00513843,-0.0170494,2.68908,0.040404
-0.00525504,-0.0180016,2.77311,0.040404
-0.00536933,-0.0189738,2.85714,0.040404
-0.00548131,-0.0199655,2.94118,0.040404
-0.00559102,-0.0209763,3.02521,0.040404
-0.00569849,-0.0220056,3.10924,0.040404
-0.00580374,-0.023053,3.19328,0.040404
-0.0059068,-0.0241181,3.27731,0.040404
-0.0060077,-0.0252004,3.36134,0.040404
-0.00610647,-0.0262996,3.44538,0.040404
-0.00620314,-0.0274151,3.52941,0.040404
-0.00629772,-0.0285466,3.61345,0.040404
-0.00639026,-0.0296937,3.69748,0.040404
-0.00648077,-0.0308559,3.78151,0.040404
-0.00656929,-0.0320328,3.86555,0.040404
-0.00665583,-0.0332241,3.94958,0.040404
-0.00674043,-0.0344293,4.03361,0.040404
-0.00682312,-0.0356481,4.11765,0.040404
-0.00690391,-0.03688,4.20168,0.040404
-0.00698284,-0.0381247,4.28571,0.040404
-0.00705993,-0.0393818,4.36975,0.040404
-0.00713521,-0.040651,4.45378,0.040404
-0.0072087,-0.0419319,4.53782,0.040404
-0.00728043,-0.0432241,4.62185,0.040404
-0.00735042,-0.0445273,4.70588,0.040404
-0.00741871,-0.0458411,4.78992,0.040404
-0.00748531,-0.0471653,4.87395,0.040404
-0.00755026,-0.0484993,4.95798,0.040404
-0.00761357,-0.0498431,5.04202,0.040404
-0.00767528,-0.0511961,5.12605,0.040404
-0.00773541,-0.0525581,5.21008,0.040404
-0.00779398,-0.0539288,5.29412,0.040404
-0.00785102,-0.0553079,5.37815,0.040404
-0.00790656,-0.056695,5.46218,0.040404
-0.00796062,-0.0580899,5.54622,0.040404
-0.00801323,-0.0594923,5.63025,0.040404
-0.00806441,-0.0609019,5.71429,0.040404
-0.00811419,-0.0623184,5.79832,0.040404
-0.00816259,-0.0637416,5.88235,0.040404
-0.00820965,-0.0651711,5.96639,0.040404
-0.00825538,-0.0666067,6.05042,0.040404
-0.00829981,-0.0680481,6.13445,0.040404
-0.00834297,-0.0694952,6.21849,0.040404
-0.00838488,-0.0709476,6.30252,0.040404
-0.00842558,-0.0724051,6.38655,0.040404
-0.00846507,-0.0738675,6.47059,0.040404
-0.0085034,-0.0753345,6.55462,0.040404
-0.00854059,-0.0768059,6.63866,0.040404
-0.00857666,-0.0782815,6.72269,0.040404
-0.00861164,-0.079761,6.80672,0.040404
-0.00864555,-0.0812444,6.89076,0.040404
-0.00867843,-0.0827312,6.97479,0.040404
-0.0087103,-0.0842215,7.05882,0.040404
-0.00874118,-0.0857149,7.14286,0.040404
-0.0087711,-0.0872113,7.22689,0.040404
-0.00880009,-0.0887104,7.31092,0.040404
-0.00882818,-0.0902122,7.39496,0.040404
-0.00885538,-0.0917165,7.47899,0.040404
-0.00888174,-0.093223,7.56303,0.040404
-0.00890727,-0.0947316,7.64706,0.040404
-0.00893201,-0.0962422,7.73109,0.040404
-0.00895597,-0.0977546,7.81513,0.040404
-0.00897919,-0.0992687,7.89916,0.040404
-0.0090017,-0.100784,7.98319,0.040404
-0.00902351,-0.102301,8.06723,0.040404
-0.00904467,-0.10382,8.15126,0.040404
-0.00906519,-0.105339,8.23529,0.040404
-0.00908511,-0.106859,8.31933,0.040404
-0.00910444,-0.108381,8.40336,0.040404
-0.00912323,-0.109903,8.48739,0.040404
-0.0091415,-0.111426,8.57143,0.040404
-0.00915927,-0.112949,8.65546,0.040404
-0.00917658,-0.114473,8.7395,0.040404
-0.00919344,-0.115997,8.82353,0.040404
-0.0092099,-0.117522,8.90756,0.040404
-0.00922598,-0.119047,8.9916,0.040404
-0.00924171,-0.120572,9.07563,0.040404
-0.00925711,-0.122098,9.15966,0.040404
-0.00927222,-0.123623,9.2437,0.040404
-0.00928706,-0.125149,9.32773,0.040404
-0.00930166,-0.126674,9.41176,0.040404
-0.00931606,-0.1282,9.4958,0.040404
-0.00933028,-0.129725,9.57983,0.040404
-0.00934436,-0.13125,9.66387,0.040404
-0.00935833,-0.132775,9.7479,0.040404
-0.00937222,-0.1343,9.83193,0.040404
-0.00938608,-0.135825,9.91597,0.040404
-0.00939993,-0.13735,10,0.040404
0,0,0,0.0505051
-0.000196343,-0.000130331,0.0840336,0.0505051
-0.000398187,-0.000245181,0.168067,0.0505051
-0.000592839,-0.000372335,0.252101,0.0505051
-0.00078405,-0.000526188,0.336134,0.0505051
-0.000972779,-0.000711871,0.420168,0.0505051
-0.00115905,-0.000931145,0.504202,0.0505051
