x,y,sxx,sxy,syy
8.82353,0.252525,-2.1413,-1.33404,0.0936929
8.90756,0.252525,-1.8582,-1.23875,0.0936645
8.9916,0.252525,-1.59605,-1.14343,0.0935979
9.07563,0.252525,-1.35483,-1.0481,0.0934546
9.15966,0.252525,-1.1345,-0.952708,0.0931657
9.2437,0.252525,-0.934935,-0.857233,0.0926152
9.32773,0.252525,-0.755946,-0.761612,0.0916225
9.41176,0.252525,-0.597165,-0.665767,0.0899365
9.4958,0.252525,-0.45797,-0.569613,0.087278
9.57983,0.252525,-0.337381,-0.473121,0.0835173
9.66387,0.252525,-0.234032,-0.376448,0.0791743
9.7479,0.252525,-0.146408,-0.280161,0.0766183
9.83193,0.252525,-0.0738753,-0.185395,0.0826146
9.91597,0.252525,-0.0194044,-0.0932216,0.11311
10,0.252525,0.00425127,-0.000697683,0.201086
0,0.262626,-128.242,-0.267275,-38.4042
0.0840336,0.262626,-134.472,-9.91074,-22.9979
0.168067,0.262626,-137.69,-12.5526,-10.797
0.252101,0.262626,-137.303,-12.3002,-3.95654
0.336134,0.262626,-135.053,-11.6547,-0.916637
0.420168,0.262626,-132.26,-11.2288,0.191515
0.504202,0.262626,-129.465,-11.0027,0.47419
0.588235,0.262626,-126.819,-10.8775,0.45696
0.672269,0.262626,-124.326,-10.7899,0.360946
0.756303,0.262626,-121.953,-10.7104,0.267011
0.840336,0.262626,-119.666,-10.6287,0.19709
0.92437,0.262626,-117.438,-10.5422,0.151318
1.0084,0.262626,-115.253,-10.4515,0.123721
1.09244,0.262626,-113.1,-10.3579,0.108104
1.17647,0.262626,-110.973,-10.2625,0.0997442
1.2605,0.262626,-108.869,-10.1659,0.0955095
1.34454,0.262626,-106.787,-10.0687,0.0934914
1.42857,0.262626,-104.725,-9.97121,0.0926007
1.51261,0.262626,-102.684,-9.87357,0.0922498
1.59664,0.262626,-100.662,-9.77585,0.0921388
1.68067,0.262626,-98.6607,-9.6781,0.0921233
1.76471,0.262626,-96.6795,-9.58034,0.0921387
1.84874,0.262626,-94.7183,-9.48258,0.092159
1.93277,0.262626,-92.7772,-9.38481,0.0921757
2.01681,0.262626,-90.8563,-9.28705,0.0921872
2.10084,0.262626,-88.9554,-9.18929,0.0921945
2.18487,0.262626,-87.0747,-9.09153,0.0921987
2.26891,0.262626,-85.214,-8.99377,0.092201
2.35294,0.262626,-83.3735,-8.89602,0.0922022
2.43697,0.262626,-81.5531,-8.79826,0.0922028
2.52101,0.262626,-79.7528,-8.7005,0.0922031
2.60504,0.262626,-77.9726,-8.60274,0.0922032
2.68908,0.262626,-76.2125,-8.50498,0.0922033
2.77311,0.262626,-74.4726,-8.40722,0.0922033
2.85714,0.262626,-72.7528,-8.30947,0.0922033
2.94118,0.262626,-71.053,-8.21171,0.0922033
3.02521,0.262626,-69.3734,-8.11395,0.0922033
3.10924,0.262626,-67.714,-8.01619,0.0922033
3.19328,0.262626,-66.0746,-7.91843,0.0922033
3.27731,0.262626,-64.4553,-7.82067,0.0922033
3.36134,0.262626,-62.8562,-7.72291,0.0922033
3.44538,0.262626,-61.2771,-7.62516,0.0922033
3.52941,0.262626,-59.7182,-7.5274,0.0922033
3.61345,0.262626,-58.1794,-7.42964,0.0922033
3.69748,0.262626,-56.6608,-7.33188,0.0922033
3.78151,0.262626,-55.1622,-7.23412,0.0922033
3.86555,0.262626,-53.6837,-7.13636,0.0922033
3.94958,0.262626,-52.2254,-7.03861,0.0922033
4.03361,0.262626,-50.7872,-6.94085,0.0922033
4.11765,0.262626,-49.3691,-6.84309,0.0922033
4.20168,0.262626,-47.9711,-6.74533,0.0922033
4.28571,0.262626,-46.5932,-6.64757,0.0922033
4.36975,0.262626,-45.2354,-6.54981,0.0922033
4.45378,0.262626,-43.8978,-6.45206,0.0922033
4.53782,0.262626,-42.5802,-6.3543,0.0922033
4.62185,0.262626,-41.2828,-6.25654,0.0922033
4.70588,0.262626,-40.0055,-6.15878,0.0922033
4.78992,0.262626,-38.7483,-6.06102,0.0922033
4.87395,0.262626,-37.5113,-5.96326,0.0922033
4.95798,0.262626,-36.2943,-5.86551,0.0922033
5.04202,0.262626,-35.0975,-5.76775,0.0922033
5.12605,0.262626,-33.9207,-5.66999,0.0922033
5.21008,0.262626,-32.7641,-5.57223,0.0922033
5.29412,0.262626,-31.6276,-5.47447,0.0922033
5.37815,0.262626,-30.5112,-5.37671,0.0922033
5.46218,0.262626,-29.415,-5.27896,0.0922033
5.54622,0.262626,-28.3388,-5.1812,0.0922033
5.63025,0.262626,-27.2828,-5.08344,0.0922033
5.71429,0.262626,-26.2468,-4.98568,0.0922033
5.79832,0.262626,-25.231,-4.88792,0.0922033
5.88235,0.262626,-24.2353,-4.79016,0.0922033
5.96639,0.262626,-23.2598,-4.69241,0.0922033
6.05042,0.262626,-22.3043,-4.59465,0.0922033
6.13445,0.262626,-21.369,-4.49689,0.0922033
6.21849,0.262626,-20.4537,-4.39913,0.0922033
6.30252,0.262626,-19.5586,-4.30137,0.0922033
6.38655,0.262626,-18.6836,-4.20361,0.0922033
6.47059,0.262626,-17.8287,-4.10585,0.0922033
6.55462,0.262626,-16.9939,-4.0081,0.0922033
6.63866,0.262626,-16.1793,-3.91034,0.0922033
6.72269,0.262626,-15.3847,-3.81258,0.0922033
6.80672,0.262626,-14.6103,-3.71482,0.0922033
6.89076,0.262626,-13.856,-3.61706,0.0922033
6.97479,0.262626,-13.1218,-3.5193,0.0922033
7.05882,0.262626,-12.4077,-3.42155,0.0922033
7.14286,0.262626,-11.7137,-3.32379,0.0922033
7.22689,0.262626,-11.0399,-3.22603,0.0922033
7.31092,0.262626,-10.3862,-3.12827,0.0922033
7.39496,0.262626,-9.75253,-3.03051,0.0922033
7.47899,0.262626,-9.13902,-2.93275,0.0922033
7.56303,0.262626,-8.54563,-2.835,0.0922033
7.64706,0.262626,-7.97235,-2.73724,0.0922033
7.73109,0.262626,-7.41919,-2.63948,0.0922033
7.81513,0.262626,-6.88614,-2.54172,0.0922033
7.89916,0.262626,-6.37321,-2.44396,0.0922034
7.98319,0.262626,-5.88039,-2.3462,0.0922034
8.06723,0.262626,-5.40769,-2.24844,0.0922035
8.15126,0.262626,-4.9551,-2.15069,0.0922037
8.23529,0.262626,-4.52263,-2.05293,0.0922039
8.31933,0.262626,-4.11027,-1.95517,0.0922044
8.40336,0.262626,-3.71803,-1.85741,0.092205
8.48739,0.262626,-3.3459,-1.75965,0.0922059
8.57143,0.262626,-2.99389,-1.66189,0.0922067
8.65546,0.262626,-2.662,-1.56414,0.0922066
8.7395,0.262626,-2.35022,-1.46638,0.0922036
8.82353,0.262626,-2.05856,-1.36861,0.0921926
8.90756,0.262626,-1.787,-1.27085,0.0921632
8.9916,0.262626,-1.53555,-1.17307,0.0920946
9.07563,0.262626,-1.30417,-1.07527,0.0919473
9.15966,0.262626,-1.09281,-0.977429,0.0916513
9.2437,0.262626,-0.90135,-0.879519,0.0910887
9.32773,0.262626,-0.729585,-0.781498,0.0900767
9.41176,0.262626,-0.577132,-0.68331,0.088363
9.4958,0.262626,-0.443351,-0.58491,0.0856712
9.57983,0.262626,-0.327246,-0.486314,0.0818847
9.66387,0.262626,-0.22745,-0.387717,0.077556
9.7479,0.262626,-0.142505,-0.289656,0.0751099
9.83193,0.262626,-0.0719161,-0.193034,0.0813475
9.91597,0.262626,-0.0188373,-0.0982516,0.112038
10,0.262626,0.00414417,-0.000958643,0.199173
0,0.272727,-122.625,0.529828,-36.7284
0.0840336,0.272727,-128.487,-9.30165,-22.2807
0.168067,0.272727,-131.638,-12.4031,-10.6778
0.252101,0.272727,-131.419,-12.4775,-4.00722
0.336134,0.272727,-129.355,-11.9617,-0.968514
0.420168,0.272727,-126.703,-11.5615,0.164335
0.504202,0.272727,-124.018,-11.3243,0.463562
0.588235,0.272727,-121.467,-11.1804,0.453883
0.672269,0.272727,-119.065,-11.0763,0.360417
0.756303,0.272727,-116.783,-10.9846,0.266883
0.840336,0.272727,-114.586,-10.8942,0.19665
0.92437,0.272727,-112.449,-10.8017,0.150448
1.0084,0.272727,-110.355,-10.7067,0.122499
1.09244,0.272727,-108.293,-10.6097,0.10664
1.17647,0.272727,-106.256,-10.5113,0.098131
1.2605,0.272727,-104.241,-10.4121,0.0938101
1.34454,0.272727,-102.247,-10.3125,0.091745
1.42857,0.272727,-100.273,-10.2126,0.0908301
1.51261,0.272727,-98.3183,-10.1126,0.0904676
1.59664,0.272727,-96.3829,-10.0125,0.0903513
1.68067,0.272727,-94.4667,-9.91236,0.0903336
1.76471,0.272727,-92.5697,-9.81224,0.0903482
1.84874,0.272727,-90.692,-9.71212,0.0903684
1.93277,0.272727,-88.8335,-9.61199,0.0903852
2.01681,0.272727,-86.9943,-9.51186,0.0903968
2.10084,0.272727,-85.1743,-9.41174,0.0904042
2.18487,0.272727,-83.3736,-9.31161,0.0904084
2.26891,0.272727,-81.5922,-9.21148,0.0904108
2.35294,0.272727,-79.8299,-9.11136,0.090412
2.43697,0.272727,-78.087,-9.01123,0.0904126
2.52101,0.272727,-76.3633,-8.91111,0.0904129
2.60504,0.272727,-74.6589,-8.81099,0.090413
2.68908,0.272727,-72.9737,-8.71086,0.0904131
2.77311,0.272727,-71.3078,-8.61074,0.0904131
2.85714,0.272727,-69.6612,-8.51061,0.0904131
2.94118,0.272727,-68.0338,-8.41049,0.0904131
3.02521,0.272727,-66.4256,-8.31036,0.0904131
3.10924,0.272727,-64.8368,-8.21024,0.0904131
3.19328,0.272727,-63.2672,-8.11011,0.0904131
3.27731,0.272727,-61.7168,-8.00999,0.0904131
3.36134,0.272727,-60.1857,-7.90986,0.0904131
3.44538,0.272727,-58.6739,-7.80974,0.0904131
3.52941,0.272727,-57.1813,-7.70961,0.0904131
3.61345,0.272727,-55.708,-7.60949,0.0904131
3.69748,0.272727,-54.2539,-7.50936,0.0904131
3.78151,0.272727,-52.8191,-7.40924,0.0904131
3.86555,0.272727,-51.4036,-7.30911,0.0904131
3.94958,0.272727,-50.0073,-7.20899,0.0904131
4.03361,0.272727,-48.6303,-7.10886,0.0904131
4.11765,0.272727,-47.2725,-7.00874,0.0904131
4.20168,0.272727,-45.934,-6.90861,0.0904131
4.28571,0.272727,-44.6148,-6.80849,0.0904131
4.36975,0.272727,-43.3148,-6.70836,0.0904131
4.45378,0.272727,-42.0341,-6.60824,0.0904131
4.53782,0.272727,-40.7726,-6.50812,0.0904131
4.62185,0.272727,-39.5304,-6.40799,0.0904131
4.70588,0.272727,-38.3074,-6.30787,0.0904131
4.78992,0.272727,-37.1037,-6.20774,0.0904131
4.87395,0.272727,-35.9193,-6.10762,0.0904131
4.95798,0.272727,-34.7541,-6.00749,0.0904131
5.04202,0.272727,-33.6082,-5.90737,0.0904131
5.12605,0.272727,-32.4816,-5.80724,0.0904131
5.21008,0.272727,-31.3742,-5.70712,0.0904131
5.29412,0.272727,-30.286,-5.60699,0.0904131
5.37815,0.272727,-29.2171,-5.50687,0.0904131
5.46218,0.272727,-28.1675,-5.40674,0.0904131
5.54622,0.272727,-27.1372,-5.30662,0.0904131
5.63025,0.272727,-26.1261,-5.20649,0.0904131
5.71429,0.272727,-25.1342,-5.10637,0.0904131
5.79832,0.272727,-24.1616,-5.00624,0.0904131
5.88235,0.272727,-23.2083,-4.90612,0.0904131
5.96639,0.272727,-22.2743,-4.80599,0.0904131
6.05042,0.272727,-21.3595,-4.70587,0.0904131
6.13445,0.272727,-20.4639,-4.60574,0.0904131
6.21849,0.272727,-19.5876,-4.50562,0.0904131
6.30252,0.272727,-18.7306,-4.40549,0.0904131
6.38655,0.272727,-17.8928,-4.30537,0.0904131
6.47059,0.272727,-17.0743,-4.20524,0.0904131
6.55462,0.272727,-16.2751,-4.10512,0.0904131
6.63866,0.272727,-15.4951,-4.00499,0.0904131
6.72269,0.272727,-14.7343,-3.90487,0.0904131
6.80672,0.272727,-13.9929,-3.80474,0.0904131
6.89076,0.272727,-13.2706,-3.70462,0.0904131
6.97479,0.272727,-12.5677,-3.6045,0.0904131
7.05882,0.272727,-11.884,-3.50437,0.0904131
7.14286,0.272727,-11.2196,-3.40425,0.0904131
7.22689,0.272727,-10.5744,-3.30412,0.0904131
7.31092,0.272727,-9.94846,-3.204,0.0904131
7.39496,0.272727,-9.3418,-3.10387,0.0904131
7.47899,0.272727,-8.7544,-3.00375,0.0904131
7.56303,0.272727,-8.18625,-2.90362,0.0904131
7.64706,0.272727,-7.63737,-2.8035,0.0904131
7.73109,0.272727,-7.10775,-2.70337,0.0904132
7.81513,0.272727,-6.59738,-2.60325,0.0904132
7.89916,0.272727,-6.10628,-2.50312,0.0904132
7.98319,0.272727,-5.63443,-2.403,0.0904132
8.06723,0.272727,-5.18184,-2.30287,0.0904133
8.15126,0.272727,-4.74851,-2.20275,0.0904135
8.23529,0.272727,-4.33444,-2.10262,0.0904138
8.31933,0.272727,-3.93963,-2.0025,0.0904142
8.40336,0.272727,-3.56408,-1.90237,0.0904149
8.48739,0.272727,-3.20779,-1.80225,0.0904157
8.57143,0.272727,-2.87076,-1.70212,0.0904165
8.65546,0.272727,-2.55299,-1.602,0.0904164
8.7395,0.272727,-2.25448,-1.50187,0.0904132
8.82353,0.272727,-1.97522,-1.40174,0.0904018
8.90756,0.272727,-1.71523,-1.30161,0.0903716
8.9916,0.272727,-1.47447,-1.20147,0.0903012
9.07563,0.272727,-1.25293,-1.10131,0.0901509
9.15966,0.272727,-1.05054,-1.00112,0.0898493
9.2437,0.272727,-0.867189,-0.900884,0.0892776
9.32773,0.272727,-0.702655,-0.800568,0.0882518
9.41176,0.272727,-0.556544,-0.700147,0.0865196
9.4958,0.272727,-0.428203,-0.59961,0.0838089
9.57983,0.272727,-0.316626,-0.499022,0.0800162
9.66387,0.272727,-0.220458,-0.398608,0.075723
9.7479,0.272727,-0.138301,-0.298868,0.0733946
9.83193,0.272727,-0.0697923,-0.200467,0.0798314
9.91597,0.272727,-0.0182312,-0.103139,0.110558
10,0.272727,0.00402638,-0.00120568,0.196496
0,0.282828,-117.034,1.27491,-35.059
0.0840336,0.282828,-122.544,-8.72281,-21.5199
0.168067,0.282828,-125.61,-12.2441,-10.5089
0.252101,0.282828,-125.535,-12.6323,-4.03179
0.336134,0.282828,-123.646,-12.2494,-1.01223
0.420168,0.282828,-121.135,-11.8794,0.137537
0.504202,0.282828,-118.563,-11.6335,0.450989
0.588235,0.282828,-116.111,-11.4721,0.448664
0.672269,0.282828,-113.802,-11.3518,0.358169
0.756303,0.282828,-111.61,-11.2478,0.265517
0.840336,0.282828,-109.505,-11.1488,0.195348
0.92437,0.282828,-107.46,-11.0503,0.148967
1.0084,0.282828,-105.456,-10.9509,0.120819
1.09244,0.282828,-103.484,-10.8505,0.104807
1.17647,0.282828,-101.538,-10.7494,0.0961957
1.2605,0.282828,-99.6122,-10.6477,0.0918128
1.34454,0.282828,-97.7068,-10.5457,0.0897125
1.42857,0.282828,-95.8203,-10.4435,0.0887788
1.51261,0.282828,-93.9525,-10.3412,0.0884067
1.59664,0.282828,-92.1031,-10.2388,0.0882858
1.68067,0.282828,-90.272,-10.1364,0.0882661
1.76471,0.282828,-88.4594,-10.0341,0.0882799
1.84874,0.282828,-86.6651,-9.93167,0.0882998
1.93277,0.282828,-84.8893,-9.82929,0.0883166
2.01681,0.282828,-83.1318,-9.7269,0.0883282
2.10084,0.282828,-81.3927,-9.62451,0.0883356
2.18487,0.282828,-79.672,-9.52212,0.0883399
2.26891,0.282828,-77.9697,-9.41973,0.0883423
2.35294,0.282828,-76.2859,-9.31734,0.0883436
2.43697,0.282828,-74.6204,-9.21495,0.0883442
2.52101,0.282828,-72.9733,-9.11256,0.0883445
2.60504,0.282828,-71.3446,-9.01018,0.0883446
2.68908,0.282828,-69.7343,-8.90779,0.0883446
2.77311,0.282828,-68.1425,-8.8054,0.0883447
2.85714,0.282828,-66.569,-8.70301,0.0883447
2.94118,0.282828,-65.014,-8.60062,0.0883447
3.02521,0.282828,-63.4773,-8.49823,0.0883447
3.10924,0.282828,-61.959,-8.39585,0.0883446
3.19328,0.282828,-60.4592,-8.29346,0.0883446
3.27731,0.282828,-58.9777,-8.19107,0.0883446
3.36134,0.282828,-57.5147,-8.08868,0.0883446
3.44538,0.282828,-56.07,-7.98629,0.0883446
3.52941,0.282828,-54.6438,-7.8839,0.0883446
3.61345,0.282828,-53.236,-7.78152,0.0883447
3.69748,0.282828,-51.8465,-7.67913,0.0883447
3.78151,0.282828,-50.4755,-7.57674,0.0883447
3.86555,0.282828,-49.1229,-7.47435,0.0883447
3.94958,0.282828,-47.7887,-7.37196,0.0883447
4.03361,0.282828,-46.4728,-7.26957,0.0883447
4.11765,0.282828,-45.1754,-7.16719,0.0883447
4.20168,0.282828,-43.8964,-7.0648,0.0883447
4.28571,0.282828,-42.6358,-6.96241,0.0883447
4.36975,0.282828,-41.3936,-6.86002,0.0883447
4.45378,0.282828,-40.1698,-6.75763,0.0883447
4.53782,0.282828,-38.9644,-6.65524,0.0883447
4.62185,0.282828,-37.7774,-6.55286,0.0883447
4.70588,0.282828,-36.6088,-6.45047,0.0883447
4.78992,0.282828,-35.4586,-6.34808,0.0883447
4.87395,0.282828,-34.3268,-6.24569,0.0883447
4.95798,0.282828,-33.2134,-6.1433,0.0883447
5.04202,0.282828,-32.1184,-6.04091,0.0883447
5.12605,0.282828,-31.0418,-5.93853,0.0883447
5.21008,0.282828,-29.9837,-5.83614,0.0883447
5.29412,0.282828,-28.9439,-5.73375,0.0883447
5.37815,0.282828,-27.9225,-5.63136,0.0883447
5.46218,0.282828,-26.9195,-5.52897,0.0883447
5.54622,0.282828,-25.935,-5.42658,0.0883447
5.63025,0.282828,-24.9688,-5.3242,0.0883447
5.71429,0.282828,-24.0211,-5.22181,0.0883447
5.79832,0.282828,-23.0917,-5.11942,0.0883447
5.88235,0.282828,-22.1807,-5.01703,0.0883447
5.96639,0.282828,-21.2882,-4.91464,0.0883447
6.05042,0.282828,-20.414,-4.81225,0.0883447
6.13445,0.282828,-19.5583,-4.70987,0.0883447
6.21849,0.282828,-18.721,-4.60748,0.0883447
6.30252,0.282828,-17.902,-4.50509,0.0883447
6.38655,0.282828,-17.1015,-4.4027,0.0883447
6.47059,0.282828,-16.3194,-4.30031,0.0883447
6.55462,0.282828,-15.5556,-4.19792,0.0883447
6.63866,0.282828,-14.8103,-4.09554,0.0883447
6.72269,0.282828,-14.0834,-3.99315,0.0883447
6.80672,0.282828,-13.3749,-3.89076,0.0883447
6.89076,0.282828,-12.6847,-3.78837,0.0883447
6.97479,0.282828,-12.013,-3.68598,0.0883447
7.05882,0.282828,-11.3597,-3.58359,0.0883447
7.14286,0.282828,-10.7248,-3.48121,0.0883447
7.22689,0.282828,-10.1083,-3.37882,0.0883447
7.31092,0.282828,-9.5102,-3.27643,0.0883447
7.39496,0.282828,-8.93051,-3.17404,0.0883447
7.47899,0.282828,-8.36921,-3.07165,0.0883447
7.56303,0.282828,-7.82632,-2.96926,0.0883447
7.64706,0.282828,-7.30183,-2.86688,0.0883447
7.73109,0.282828,-6.79575,-2.76449,0.0883447
7.81513,0.282828,-6.30806,-2.6621,0.0883447
7.89916,0.282828,-5.83878,-2.55971,0.0883447
7.98319,0.282828,-5.38791,-2.45732,0.0883448
8.06723,0.282828,-4.95544,-2.35493,0.0883449
8.15126,0.282828,-4.54137,-2.25255,0.088345
8.23529,0.282828,-4.1457,-2.15016,0.0883453
8.31933,0.282828,-3.76844,-2.04777,0.0883458
8.40336,0.282828,-3.40958,-1.94538,0.0883464
8.48739,0.282828,-3.06912,-1.84299,0.0883473
8.57143,0.282828,-2.74707,-1.7406,0.088348
8.65546,0.282828,-2.44342,-1.63821,0.0883479
8.7395,0.282828,-2.15818,-1.53582,0.0883445
8.82353,0.282828,-1.89134,-1.43343,0.0883328
8.90756,0.282828,-1.64289,-1.33104,0.0883019
8.9916,0.282828,-1.41283,-1.22864,0.0882303
9.07563,0.282828,-1.20113,-1.12622,0.0880777
9.15966,0.282828,-1.00772,-1.02379,0.0877723
9.2437,0.282828,-0.832477,-0.921327,0.0871946
9.32773,0.282828,-0.675181,-0.818822,0.0861606
9.41176,0.282828,-0.535427,-0.716273,0.0844193
9.4958,0.282828,-0.412553,-0.613709,0.0817041
9.57983,0.282828,-0.30555,-0.511236,0.0779248
9.66387,0.282828,-0.213083,-0.409109,0.0736873
9.7479,0.282828,-0.133819,-0.307783,0.0714826
9.83193,0.282828,-0.0675188,-0.207677,0.0780743
9.91597,0.282828,-0.0175907,-0.107873,0.108678
10,0.282828,0.00389896,-0.00143915,0.193082
0,0.292929,-111.466,1.97101,-33.3955
0.0840336,0.292929,-116.637,-8.17407,-20.72
0.168067,0.292929,-119.606,-12.0787,-10.2936
0.252101,0.292929,-119.651,-12.7668,-4.03058
0.336134,0.292929,-117.928,-12.5183,-1.04726
0.420168,0.292929,-115.557,-12.1822,0.111529
0.504202,0.292929,-113.1,-11.9302,0.436673
0.588235,0.292929,-110.749,-11.7521,0.441377
0.672269,0.292929,-108.535,-11.6161,0.354224
0.756303,0.292929,-106.436,-11.5,0.262918
0.840336,0.292929,-104.423,-11.3925,0.193185
0.92437,0.292929,-102.469,-11.2879,0.146879
1.0084,0.292929,-100.557,-11.1843,0.118689
1.09244,0.292929,-98.6756,-11.0806,0.102612
1.17647,0.292929,-96.8188,-10.9767,0.0939483
1.2605,0.292929,-94.9828,-10.8725,0.0895288
1.34454,0.292929,-93.1659,-10.7683,0.0874056
1.42857,0.292929,-91.3671,-10.6639,0.0864586
1.51261,0.292929,-89.5861,-10.5594,0.0860792
1.59664,0.292929,-87.8227,-10.4549,0.0859546
1.68067,0.292929,-86.0769,-10.3503,0.085933
1.76471,0.292929,-84.3486,-10.2458,0.085946
1.84874,0.292929,-82.6378,-10.1413,0.0859656
1.93277,0.292929,-80.9445,-10.0367,0.0859822
2.01681,0.292929,-79.2687,-9.93216,0.0859938
2.10084,0.292929,-77.6105,-9.82761,0.0860012
2.18487,0.292929,-75.9699,-9.72306,0.0860056
2.26891,0.292929,-74.3468,-9.61851,0.086008
2.35294,0.292929,-72.7412,-9.51396,0.0860092
2.43697,0.292929,-71.1532,-9.40941,0.0860098
2.52101,0.292929,-69.5827,-9.30486,0.0860101
2.60504,0.292929,-68.0298,-9.20031,0.0860103
2.68908,0.292929,-66.4944,-9.09576,0.0860103
2.77311,0.292929,-64.9766,-8.99122,0.0860103
2.85714,0.292929,-63.4763,-8.88667,0.0860103
2.94118,0.292929,-61.9936,-8.78212,0.0860103
3.02521,0.292929,-60.5284,-8.67757,0.0860103
3.10924,0.292929,-59.0808,-8.57302,0.0860103
3.19328,0.292929,-57.6507,-8.46847,0.0860103
3.27731,0.292929,-56.2381,-8.36392,0.0860103
3.36134,0.292929,-54.8431,-8.25937,0.0860103
3.44538,0.292929,-53.4657,-8.15482,0.0860103
3.52941,0.292929,-52.1058,-8.05027,0.0860103
3.61345,0.292929,-50.7634,-7.94573,0.0860103
3.69748,0.292929,-49.4386,-7.84118,0.0860103
3.78151,0.292929,-48.1314,-7.73663,0.0860103
3.86555,0.292929,-46.8416,-7.63208,0.0860103
3.94958,0.292929,-45.5695,-7.52753,0.0860103
4.03361,0.292929,-44.3149,-7.42298,0.0860103
4.11765,0.292929,-43.0778,-7.31843,0.0860103
4.20168,0.292929,-41.8583,-7.21388,0.0860103
4.28571,0.292929,-40.6563,-7.10933,0.0860103
4.36975,0.292929,-39.4718,-7.00478,0.0860103
4.45378,0.292929,-38.305,-6.90024,0.0860103
4.53782,0.292929,-37.1556,-6.79569,0.0860103
4.62185,0.292929,-36.0238,-6.69114,0.0860103
4.70588,0.292929,-34.9096,-6.58659,0.0860103
4.78992,0.292929,-33.8129,-6.48204,0.0860103
4.87395,0.292929,-32.7337,-6.37749,0.0860103
4.95798,0.292929,-31.6721,-6.27294,0.0860103
5.04202,0.292929,-30.6281,-6.16839,0.0860103
5.12605,0.292929,-29.6016,-6.06384,0.0860103
5.21008,0.292929,-28.5926,-5.95929,0.0860103
5.29412,0.292929,-27.6012,-5.85475,0.0860103
5.37815,0.292929,-26.6273,-5.7502,0.0860103
5.46218,0.292929,-25.671,-5.64565,0.0860103
5.54622,0.292929,-24.7322,-5.5411,0.0860103
5.63025,0.292929,-23.811,-5.43655,0.0860103
5.71429,0.292929,-22.9073,-5.332,0.0860103
5.79832,0.292929,-22.0212,-5.22745,0.0860103
5.88235,0.292929,-21.1526,-5.1229,0.0860103
5.96639,0.292929,-20.3016,-5.01835,0.0860103
6.05042,0.292929,-19.4681,-4.9138,0.0860103
6.13445,0.292929,-18.6522,-4.80926,0.0860103
6.21849,0.292929,-17.8538,-4.70471,0.0860103
6.30252,0.292929,-17.0729,-4.60016,0.0860103
6.38655,0.292929,-16.3096,-4.49561,0.0860103
6.47059,0.292929,-15.5639,-4.39106,0.0860103
6.55462,0.292929,-14.8357,-4.28651,0.0860103
6.63866,0.292929,-14.125,-4.18196,0.0860103
6.72269,0.292929,-13.4319,-4.07741,0.0860103
6.80672,0.292929,-12.7563,-3.97286,0.0860103
6.89076,0.292929,-12.0983,-3.86831,0.0860103
6.97479,0.292929,-11.4578,-3.76377,0.0860103
7.05882,0.292929,-10.8349,-3.65922,0.0860103
7.14286,0.292929,-10.2295,-3.55467,0.0860103
7.22689,0.292929,-9.6417,-3.45012,0.0860103
7.31092,0.292929,-9.07142,-3.34557,0.0860103
7.39496,0.292929,-8.51868,-3.24102,0.0860103
7.47899,0.292929,-7.9835,-3.13647,0.0860104
7.56303,0.292929,-7.46585,-3.03192,0.0860104
7.64706,0.292929,-6.96576,-2.92737,0.0860104
7.73109,0.292929,-6.48321,-2.82282,0.0860104
7.81513,0.292929,-6.01822,-2.71828,0.0860104
7.89916,0.292929,-5.57076,-2.61373,0.0860104
7.98319,0.292929,-5.14086,-2.50918,0.0860104
8.06723,0.292929,-4.7285,-2.40463,0.0860105
8.15126,0.292929,-4.33369,-2.30008,0.0860107
8.23529,0.292929,-3.95643,-2.19553,0.086011
8.31933,0.292929,-3.59671,-2.09098,0.0860114
8.40336,0.292929,-3.25454,-1.98643,0.0860121
8.48739,0.292929,-2.92992,-1.88188,0.0860129
8.57143,0.292929,-2.62285,-1.77733,0.0860136
8.65546,0.292929,-2.33332,-1.67278,0.0860134
8.7395,0.292929,-2.06135,-1.56823,0.0860099
8.82353,0.292929,-1.80692,-1.46368,0.0859979
8.90756,0.292929,-1.57003,-1.35913,0.0859665
8.9916,0.292929,-1.35067,-1.25457,0.0858941
9.07563,0.292929,-1.1488,-1.15,0.0857401
9.15966,0.292929,-0.964366,-1.04543,0.0854327
9.2437,0.292929,-0.79724,-0.940846,0.0848523
9.32773,0.292929,-0.64719,-0.836258,0.0838158
9.41176,0.292929,-0.513808,-0.731688,0.082075
9.4958,0.292929,-0.396426,-0.627203,0.0793698
9.57983,0.292929,-0.294043,-0.52295,0.0756232
9.66387,0.292929,-0.205348,-0.41921,0.0714608
9.7479,0.292929,-0.12908,-0.316388,0.0693838
9.83193,0.292929,-0.0651092,-0.21465,0.0760846
9.91597,0.292929,-0.0169197,-0.112443,0.10641
10,0.292929,0.00376284,-0.00165941,0.188957
0,0.30303,-105.918,2.62081,-31.7372
0.0840336,0.30303,-110.765,-7.65518,-19.8849
0.168067,0.30303,-113.625,-11.9098,-10.0351
0.252101,0.30303,-113.769,-12.8828,-4.00416
0.336134,0.30303,-112.202,-12.7687,-1.07324
0.420168,0.30303,-109.97,-12.4698,0.0866764
0.504202,0.30303,-107.63,-12.2139,0.420809
0.588235,0.30303,-105.382,-12.0204,0.432108
0.672269,0.30303,-103.264,-11.8691,0.348611
0.756303,0.30303,-101.26,-11.7411,0.259096
0.840336,0.30303,-99.3392,-11.625,0.190167
