ux,uy,x,y
-0.00985126,-0.103369,7.6,0
-0.00986763,-0.105346,7.7,0
-0.00988262,-0.107326,7.8,0
-0.00989629,-0.109309,7.9,0
-0.0099087,-0.111294,8,0
-0.00991991,-0.113282,8.1,0
-0.00992998,-0.115271,8.2,0
-0.00993897,-0.117262,8.3,0
-0.00994694,-0.119254,8.4,0
-0.00995395,-0.121248,8.5,0
-0.00996006,-0.123243,8.6,0
-0.00996533,-0.125238,8.7,0
-0.00996982,-0.127235,8.8,0
-0.00997359,-0.129232,8.9,0
-0.0099767,-0.131229,9,0
-0.00997921,-0.133227,9.1,0
-0.00998118,-0.135225,9.2,0
-0.00998267,-0.137223,9.3,0
-0.00998375,-0.139221,9.4,0
-0.00998446,-0.141219,9.5,0
-0.00998488,-0.143217,9.6,0
-0.00998508,-0.145215,9.7,0
-0.00998512,-0.147213,9.8,0
-0.0099851,-0.14921,9.9,0
-0.00998509,-0.151207,10,0
0,0,0,0.1
-0.000223935,-9.88E-05,0.1,0.1
-0.000458019,-0.000237734,0.2,0.1
-0.000686862,-0.000418447,0.3,0.1
-0.000910194,-0.000648871,0.4,0.1
-0.00112877,-0.000931957,0.5,0.1
-0.00134286,-0.00126815,0.6,0.1
-0.00155253,-0.00165688,0.7,0.1
-0.00175781,-0.00209722,0.8,0.1
-0.00195871,-0.0025881,0.9,0.1
-0.00215527,-0.00312841,1,0.1
-0.00234751,-0.00371706,1.1,0.1
-0.00253549,-0.00435296,1.2,0.1
-0.00271925,-0.00503505,1.3,0.1
-0.00289883,-0.00576227,1.4,0.1
-0.00307429,-0.00653359,1.5,0.1
-0.00324566,-0.00734797,1.6,0.1
-0.003413,-0.0082044,1.7,0.1
-0.00357636,-0.00910188,1.8,0.1
-0.00373578,-0.0100394,1.9,0.1
-0.00389131,-0.011016,2,0.1
-0.00404301,-0.0120308,2.1,0.1
-0.00419091,-0.0130827,2.2,0.1
-0.00433507,-0.0141708,2.3,0.1
-0.00447553,-0.0152942,2.4,0.1
-0.00461234,-0.016452,2.5,0.1
-0.00474556,-0.0176432,2.6,0.1
-0.00487522,-0.018867,2.7,0.1
-0.00500138,-0.0201225,2.8,0.1
-0.00512408,-0.0214088,2.9,0.1
-0.00524337,-0.0227251,3,0.1
-0.0053593,-0.0240705,3.1,0.1
-0.00547193,-0.0254442,3.2,0.1
-0.00558128,-0.0268453,3.3,0.1
-0.00568742,-0.0282731,3.4,0.1
-0.0057904,-0.0297267,3.5,0.1
-0.00589025,-0.0312054,3.6,0.1
-0.00598703,-0.0327084,3.7,0.1
-0.00608079,-0.0342349,3.8,0.1
-0.00617157,-0.0357842,3.9,0.1
-0.00625943,-0.0373555,4,0.1
-0.0063444,-0.0389482,4.1,0.1
-0.00642654,-0.0405614,4.2,0.1
-0.0065059,-0.0421946,4.3,0.1
-0.00658252,-0.0438469,4.4,0.1
-0.00665645,-0.0455178,4.5,0.1
-0.00672775,-0.0472066,4.6,0.1
-0.00679645,-0.0489125,4.7,0.1
-0.00686261,-0.0506351,4.8,0.1
-0.00692627,-0.0523736,4.9,0.1
-0.00698748,-0.0541273,5,0.1
-0.0070463,-0.0558959,5.1,0.1
-0.00710276,-0.0576785,5.2,0.1
-0.00715692,-0.0594746,5.3,0.1
-0.00720882,-0.0612838,5.4,0.1
-0.00725851,-0.0631053,5.5,0.1
-0.00730604,-0.0649387,5.6,0.1
-0.00735147,-0.0667835,5.7,0.1
-0.00739482,-0.068639,5.8,0.1
-0.00743617,-0.0705049,5.9,0.1
-0.00747554,-0.0723805,6,0.1
-0.00751299,-0.0742655,6.1,0.1
-0.00754857,-0.0761593,6.2,0.1
-0.00758233,-0.0780615,6.3,0.1
-0.00761431,-0.0799716,6.4,0.1
-0.00764457,-0.0818892,6.5,0.1
-0.00767314,-0.0838139,6.6,0.1
-0.00770008,-0.0857452,6.7,0.1
-0.00772544,-0.0876828,6.8,0.1
-0.00774926,-0.0896262,6.9,0.1
-0.0077716,-0.0915751,7,0.1
-0.00779249,-0.0935291,7.1,0.1
-0.00781199,-0.0954879,7.2,0.1
-0.00783015,-0.0974511,7.3,0.1
-0.00784701,-0.0994184,7.4,0.1
-0.00786262,-0.101389,7.5,0.1
-0.00787704,-0.103364,7.6,0.1
-0.0078903,-0.105342,7.7,0.1
-0.00790246,-0.107322,7.8,0.1
-0.00791356,-0.109306,7.9,0.1
-0.00792365,-0.111291,8,0.1
-0.00793278,-0.113279,8.1,0.1
-0.00794101,-0.115268,8.2,0.1
-0.00794836,-0.11726,8.3,0.1
-0.00795491,-0.119252,8.4,0.1
-0.00796068,-0.121246,8.5,0.1
-0.00796573,-0.123241,8.6,0.1
-0.00797011,-0.125237,8.7,0.1
-0.00797387,-0.127234,8.8,0.1
-0.00797705,-0.129231,8.9,0.1
-0.00797971,-0.131228,9,0.1
-0.00798188,-0.133226,9.1,0.1
-0.00798362,-0.135224,9.2,0.1
-0.00798498,-0.137223,9.3,0.1
-0.007986,-0.139221,9.4,0.1
-0.00798674,-0.141219,9.5,0.1
-0.00798724,-0.143217,9.6,0.1
-0.00798755,-0.145215,9.7,0.1
-0.00798771,-0.147213,9.8,0.1
-0.00798779,-0.14921,9.9,0.1
-0.00798783,-0.151207,10,0.1
0,0,0,0.2
-0.00015829,-5.73E-05,0.1,0.2
-0.00032892,-0.000181481,0.2,0.2
-0.000501198,-0.000359458,0.3,0.2
-0.000670478,-0.000590346,0.4,0.2
-0.000835819,-0.000874627,0.5,0.2
-0.000997277,-0.00121213,0.6,0.2
-0.00115505,-0.00160215,0.7,0.2
-0.00130932,-0.00204372,0.8,0.2
-0.00146018,-0.00253579,0.9,0.2
-0.00160774,-0.00307726,1,0.2
-0.00175203,-0.00366705,1.1,0.2
-0.00189312,-0.00430407,1.2,0.2
-0.00203104,-0.00498727,1.3,0.2
-0.00216582,-0.00571558,1.4,0.2
-0.0022975,-0.00648797,1.5,0.2
-0.00242613,-0.00730342,1.6,0.2
-0.00255173,-0.0081609,1.7,0.2
-0.00267435,-0.00905942,1.8,0.2
-0.00279401,-0.00999798,1.9,0.2
-0.00291076,-0.0109756,2,0.2
-0.00302462,-0.0119914,2.1,0.2
-0.00313565,-0.0130442,2.2,0.2
-0.00324386,-0.0141333,2.3,0.2
-0.0033493,-0.0152577,2.4,0.2
-0.00345201,-0.0164164,2.5,0.2
-0.00355202,-0.0176086,2.6,0.2
-0.00364936,-0.0188333,2.7,0.2
-0.00374408,-0.0200897,2.8,0.2
-0.0038362,-0.021377,2.9,0.2
-0.00392577,-0.0226941,3,0.2
-0.00401281,-0.0240404,3.1,0.2
-0.00409738,-0.0254149,3.2,0.2
-0.00417949,-0.0268169,3.3,0.2
-0.00425919,-0.0282455,3.4,0.2
-0.00433652,-0.0297,3.5,0.2
-0.00441151,-0.0311795,3.6,0.2
-0.00448419,-0.0326833,3.7,0.2
-0.0045546,-0.0342106,3.8,0.2
-0.00462279,-0.0357607,3.9,0.2
-0.00468877,-0.0373327,4,0.2
-0.0047526,-0.0389261,4.1,0.2
-0.0048143,-0.0405401,4.2,0.2
-0.00487392,-0.042174,4.3,0.2
-0.00493148,-0.0438271,4.4,0.2
-0.00498703,-0.0454987,4.5,0.2
-0.00504059,-0.0471881,4.6,0.2
-0.00509222,-0.0488947,4.7,0.2
-0.00514193,-0.0506179,4.8,0.2
-0.00518978,-0.0523571,4.9,0.2
-0.00523578,-0.0541115,5,0.2
-0.00527999,-0.0558806,5.1,0.2
-0.00532243,-0.0576639,5.2,0.2
-0.00536315,-0.0594606,5.3,0.2
-0.00540217,-0.0612704,5.4,0.2
-0.00543954,-0.0630925,5.5,0.2
-0.00547528,-0.0649264,5.6,0.2
-0.00550945,-0.0667717,5.7,0.2
-0.00554206,-0.0686278,5.8,0.2
-0.00557316,-0.0704942,5.9,0.2
-0.00560279,-0.0723704,6,0.2
-0.00563098,-0.0742558,6.1,0.2
-0.00565776,-0.0761501,6.2,0.2
-0.00568317,-0.0780528,6.3,0.2
-0.00570726,-0.0799634,6.4,0.2
-0.00573004,-0.0818814,6.5,0.2
-0.00575157,-0.0838065,6.6,0.2
-0.00577187,-0.0857383,6.7,0.2
-0.00579099,-0.0876762,6.8,0.2
-0.00580895,-0.0896201,6.9,0.2
-0.0058258,-0.0915693,7,0.2
-0.00584157,-0.0935237,7.1,0.2
-0.00585629,-0.0954829,7.2,0.2
-0.00587,-0.0974464,7.3,0.2
-0.00588275,-0.0994141,7.4,0.2
-0.00589455,-0.101385,7.5,0.2
-0.00590546,-0.10336,7.6,0.2
-0.0059155,-0.105338,7.7,0.2
-0.00592472,-0.107319,7.8,0.2
-0.00593314,-0.109303,7.9,0.2
-0.00594081,-0.111288,8,0.2
-0.00594775,-0.113276,8.1,0.2
-0.00595402,-0.115266,8.2,0.2
-0.00595963,-0.117258,8.3,0.2
-0.00596463,-0.119251,8.4,0.2
-0.00596906,-0.121245,8.5,0.2
-0.00597295,-0.12324,8.6,0.2
-0.00597633,-0.125236,8.7,0.2
-0.00597924,-0.127233,8.8,0.2
-0.00598173,-0.12923,8.9,0.2
-0.00598381,-0.131228,9,0.2
-0.00598554,-0.133226,9.1,0.2
-0.00598694,-0.135224,9.2,0.2
-0.00598806,-0.137222,9.3,0.2
-0.00598892,-0.139221,9.4,0.2
-0.00598956,-0.141219,9.5,0.2
-0.00599002,-0.143217,9.6,0.2
-0.00599033,-0.145215,9.7,0.2
-0.00599052,-0.147213,9.8,0.2
-0.00599061,-0.14921,9.9,0.2
-0.00599067,-0.151207,10,0.2
0,0,0,0.3
-0.000102881,-3.53E-05,0.1,0.3
-0.000213794,-0.000145517,0.2,0.3
-0.000327723,-0.000318369,0.3,0.3
-0.000440903,-0.00054837,0.4,0.3
-0.000551754,-0.000833259,0.5,0.3
-0.000659911,-0.00117176,0.6,0.3
-0.000765442,-0.00156281,0.7,0.3
-0.000868497,-0.00200535,0.8,0.3
-0.000969206,-0.00249833,0.9,0.3
-0.00106766,-0.00304066,1,0.3
-0.00116392,-0.00363127,1.1,0.3
-0.00125803,-0.0042691,1.2,0.3
-0.00135002,-0.00495309,1.3,0.3
-0.00143992,-0.00568218,1.4,0.3
-0.00152776,-0.00645534,1.5,0.3
-0.00161356,-0.00727155,1.6,0.3
-0.00169734,-0.00812978,1.7,0.3
-0.00177913,-0.00902904,1.8,0.3
-0.00185895,-0.00996834,1.9,0.3
-0.00193683,-0.0109467,2,0.3
-0.00201278,-0.0119632,2.1,0.3
-0.00208684,-0.0130167,2.2,0.3
-0.00215903,-0.0141065,2.3,0.3
-0.00222937,-0.0152316,2.4,0.3
-0.00229789,-0.016391,2.5,0.3
-0.00236461,-0.0175838,2.6,0.3
-0.00242955,-0.0188092,2.7,0.3
-0.00249274,-0.0200663,2.8,0.3
-0.0025542,-0.0213542,2.9,0.3
-0.00261396,-0.022672,3,0.3
-0.00267203,-0.0240188,3.1,0.3
-0.00272846,-0.025394,3.2,0.3
-0.00278324,-0.0267966,3.3,0.3
-0.00283643,-0.0282258,3.4,0.3
-0.00288802,-0.0296809,3.5,0.3
-0.00293806,-0.0311609,3.6,0.3
-0.00298656,-0.0326653,3.7,0.3
-0.00303355,-0.0341932,3.8,0.3
-0.00307905,-0.0357438,3.9,0.3
-0.00312309,-0.0373164,4,0.3
-0.00316569,-0.0389104,4.1,0.3
-0.00320687,-0.0405249,4.2,0.3
-0.00324666,-0.0421593,4.3,0.3
-0.00328508,-0.0438129,4.4,0.3
-0.00332216,-0.0454849,4.5,0.3
-0.00335791,-0.0471749,4.6,0.3
-0.00339237,-0.048882,4.7,0.3
-0.00342556,-0.0506057,4.8,0.3
-0.0034575,-0.0523452,4.9,0.3
-0.00348822,-0.0541001,5,0.3
-0.00351774,-0.0558697,5.1,0.3
-0.00354608,-0.0576534,5.2,0.3
-0.00357327,-0.0594506,5.3,0.3
-0.00359933,-0.0612607,5.4,0.3
-0.00362429,-0.0630832,5.5,0.3
-0.00364816,-0.0649176,5.6,0.3
-0.00367099,-0.0667633,5.7,0.3
-0.00369278,-0.0686198,5.8,0.3
-0.00371356,-0.0704865,5.9,0.3
-0.00373335,-0.072363,6,0.3
-0.00375219,-0.0742489,6.1,0.3
-0.00377009,-0.0761435,6.2,0.3
-0.00378708,-0.0780465,6.3,0.3
-0.00380318,-0.0799574,6.4,0.3
-0.00381842,-0.0818758,6.5,0.3
-0.00383282,-0.0838012,6.6,0.3
-0.0038464,-0.0857332,6.7,0.3
-0.00385919,-0.0876715,6.8,0.3
-0.00387121,-0.0896156,6.9,0.3
-0.00388249,-0.0915652,7,0.3
-0.00389304,-0.0935198,7.1,0.3
-0.0039029,-0.0954792,7.2,0.3
-0.00391209,-0.097443,7.3,0.3
-0.00392063,-0.0994109,7.4,0.3
-0.00392855,-0.101383,7.5,0.3
-0.00393587,-0.103358,7.6,0.3
-0.00394261,-0.105336,7.7,0.3
-0.0039488,-0.107317,7.8,0.3
-0.00395446,-0.109301,7.9,0.3
-0.00395962,-0.111287,8,0.3
-0.00396429,-0.113275,8.1,0.3
-0.00396852,-0.115265,8.2,0.3
-0.00397231,-0.117256,8.3,0.3
-0.00397569,-0.119249,8.4,0.3
-0.00397868,-0.121243,8.5,0.3
-0.00398132,-0.123239,8.6,0.3
-0.00398362,-0.125235,8.7,0.3
-0.00398561,-0.127232,8.8,0.3
-0.00398731,-0.129229,8.9,0.3
-0.00398875,-0.131227,9,0.3
-0.00398995,-0.133225,9.1,0.3
-0.00399093,-0.135224,9.2,0.3
-0.00399172,-0.137222,9.3,0.3
-0.00399233,-0.13922,9.4,0.3
-0.0039928,-0.141219,9.5,0.3
-0.00399315,-0.143217,9.6,0.3
-0.00399338,-0.145215,9.7,0.3
-0.00399353,-0.147212,9.8,0.3
-0.00399361,-0.14921,9.9,0.3
-0.00399366,-0.151207,10,0.3
0,0,0,0.4
-5.08E-05,-2.41E-05,0.1,0.4
-0.000105513,-0.000125832,0.2,0.4
-0.000162053,-0.000294523,0.3,0.4
-0.000218615,-0.000523292,0.4,0.4
-0.000274186,-0.000808302,0.5,0.4
-0.000328425,-0.00114738,0.6,0.4
-0.00038131,-0.00153908,0.7,0.4
-0.000432916,-0.00198225,0.8,0.4
-0.000483318,-0.0024758,0.9,0.4
-0.000532576,-0.00301866,1,0.4
-0.000580727,-0.00360978,1.1,0.4
-0.000627799,-0.0042481,1.2,0.4
-0.00067381,-0.00493256,1.3,0.4
-0.000718775,-0.00566212,1.4,0.4
-0.000762707,-0.00643574,1.5,0.4
-0.000805619,-0.00725241,1.6,0.4
-0.000847523,-0.00811109,1.7,0.4
-0.000888432,-0.0090108,1.8,0.4
-0.000928356,-0.00995054,1.9,0.4
-0.000967309,-0.0109293,2,0.4
-0.0010053,-0.0119462,2.1,0.4
-0.00104235,-0.0130002,2.2,0.4
-0.00107845,-0.0140904,2.3,0.4
-0.00111364,-0.0152159,2.4,0.4
-0.00114791,-0.0163757,2.5,0.4
-0.00118128,-0.017569,2.6,0.4
-0.00121377,-0.0187948,2.7,0.4
-0.00124538,-0.0200522,2.8,0.4
-0.00127612,-0.0213405,2.9,0.4
-0.00130601,-0.0226586,3,0.4
-0.00133506,-0.0240059,3.1,0.4
-0.00136329,-0.0253814,3.2,0.4
-0.0013907,-0.0267844,3.3,0.4
-0.0014173,-0.028214,3.4,0.4
-0.00144311,-0.0296694,3.5,0.4
-0.00146815,-0.0311498,3.6,0.4
-0.00149241,-0.0326545,3.7,0.4
-0.00151592,-0.0341827,3.8,0.4
-0.00153868,-0.0357337,3.9,0.4
-0.00156072,-0.0373066,4,0.4
-0.00158203,-0.0389009,4.1,0.4
-0.00160263,-0.0405157,4.2,0.4
-0.00162254,-0.0421504,4.3,0.4
-0.00164177,-0.0438043,4.4,0.4
-0.00166032,-0.0454767,4.5,0.4
-0.00167821,-0.0471669,4.6,0.4
-0.00169546,-0.0488743,4.7,0.4
-0.00171206,-0.0505983,4.8,0.4
-0.00172805,-0.0523381,4.9,0.4
-0.00174342,-0.0540933,5,0.4
-0.00175819,-0.0558631,5.1,0.4
-0.00177238,-0.0576471,5.2,0.4
-0.00178599,-0.0594445,5.3,0.4
-0.00179903,-0.0612549,5.4,0.4
-0.00181152,-0.0630777,5.5,0.4
-0.00182348,-0.0649123,5.6,0.4
-0.0018349,-0.0667582,5.7,0.4
-0.00184581,-0.0686149,5.8,0.4
-0.00185621,-0.0704819,5.9,0.4
-0.00186612,-0.0723586,6,0.4
-0.00187556,-0.0742447,6.1,0.4
-0.00188452,-0.0761395,6.2,0.4
-0.00189303,-0.0780427,6.3,0.4
-0.00190109,-0.0799538,6.4,0.4
-0.00190873,-0.0818724,6.5,0.4
-0.00191594,-0.083798,6.6,0.4
-0.00192274,-0.0857302,6.7,0.4
-0.00192915,-0.0876686,6.8,0.4
-0.00193518,-0.0896129,6.9,0.4
-0.00194083,-0.0915627,7,0.4
-0.00194612,-0.0935175,7.1,0.4
-0.00195107,-0.095477,7.2,0.4
-0.00195567,-0.097441,7.3,0.4
-0.00195996,-0.099409,7.4,0.4
-0.00196393,-0.101381,7.5,0.4
-0.0019676,-0.103356,7.6,0.4
-0.00197099,-0.105334,7.7,0.4
-0.0019741,-0.107315,7.8,0.4
-0.00197694,-0.109299,7.9,0.4
-0.00197953,-0.111285,8,0.4
-0.00198189,-0.113274,8.1,0.4
-0.00198401,-0.115264,8.2,0.4
-0.00198592,-0.117255,8.3,0.4
-0.00198762,-0.119248,8.4,0.4
-0.00198913,-0.121243,8.5,0.4
-0.00199047,-0.123238,8.6,0.4
-0.00199163,-0.125234,8.7,0.4
-0.00199264,-0.127231,8.8,0.4
-0.0019935,-0.129229,8.9,0.4
-0.00199424,-0.131227,9,0.4
-0.00199485,-0.133225,9.1,0.4
-0.00199535,-0.135223,9.2,0.4
-0.00199576,-0.137222,9.3,0.4
-0.00199608,-0.13922,9.4,0.4
-0.00199633,-0.141219,9.5,0.4
-0.00199651,-0.143217,9.6,0.4
-0.00199664,-0.145215,9.7,0.4
-0.00199672,-0.147212,9.8,0.4
-0.00199676,-0.14921,9.9,0.4
-0.00199679,-0.151207,10,0.4
0,0,0,0.5
-3.39E-16,-2.06E-05,0.1,0.5
-6.98E-16,-0.000119575,0.2,0.5
-1.07E-15,-0.000286739,0.3,0.5
-1.46E-15,-0.000514973,0.4,0.5
-1.85E-15,-0.000799966,0.5,0.5
-2.24E-15,-0.00113922,0.6,0.5
-2.63E-15,-0.00153115,0.7,0.5
-3.02E-15,-0.00197453,0.8,0.5
-3.41E-15,-0.00246828,0.9,0.5
-3.80E-15,-0.00301132,1,0.5
-4.18E-15,-0.00360261,1.1,0.5
-4.56E-15,-0.00424109,1.2,0.5
-4.93E-15,-0.00492571,1.3,0.5
-5.31E-15,-0.00565543,1.4,0.5
-5.68E-15,-0.00642921,1.5,0.5
-6.05E-15,-0.00724602,1.6,0.5
-6.42E-15,-0.00810486,1.7,0.5
-6.79E-15,-0.00900471,1.8,0.5
-7.16E-15,-0.0099446,1.9,0.5
-7.51E-15,-0.0109235,2,0.5
-7.87E-15,-0.0119406,2.1,0.5
-8.22E-15,-0.0129947,2.2,0.5
-8.56E-15,-0.0140851,2.3,0.5
-8.91E-15,-0.0152107,2.4,0.5
-9.25E-15,-0.0163706,2.5,0.5
-9.59E-15,-0.017564,2.6,0.5
-9.92E-15,-0.0187899,2.7,0.5
-1.02E-14,-0.0200475,2.8,0.5
-1.06E-14,-0.0213359,2.9,0.5
-1.09E-14,-0.0226542,3,0.5
-1.12E-14,-0.0240016,3.1,0.5
-1.15E-14,-0.0253772,3.2,0.5
-1.18E-14,-0.0267803,3.3,0.5
-1.21E-14,-0.02821,3.4,0.5
-1.24E-14,-0.0296655,3.5,0.5
-1.27E-14,-0.0311461,3.6,0.5
-1.30E-14,-0.0326509,3.7,0.5
-1.33E-14,-0.0341792,3.8,0.5
-1.36E-14,-0.0357303,3.9,0.5
-1.38E-14,-0.0373033,4,0.5
-1.41E-14,-0.0388977,4.1,0.5
-1.43E-14,-0.0405126,4.2,0.5
-1.45E-14,-0.0421475,4.3,0.5
-1.48E-14,-0.0438014,4.4,0.5
-1.50E-14,-0.0454739,4.5,0.5
-1.52E-14,-0.0471642,4.6,0.5
-1.54E-14,-0.0488718,4.7,0.5
-1.56E-14,-0.0505958,4.8,0.5
-1.58E-14,-0.0523358,4.9,0.5
-1.60E-14,-0.054091,5,0.5
-1.62E-14,-0.0558609,5.1,0.5
-1.63E-14,-0.057645,5.2,0.5
-1.65E-14,-0.0594425,5.3,0.5
-1.67E-14,-0.061253,5.4,0.5
-1.68E-14,-0.0630758,5.5,0.5
-1.70E-14,-0.0649105,5.6,0.5
-1.71E-14,-0.0667565,5.7,0.5
-1.72E-14,-0.0686133,5.8,0.5
-1.73E-14,-0.0704803,5.9,0.5
-1.74E-14,-0.0723572,6,0.5
-1.75E-14,-0.0742433,6.1,0.5
-1.75E-14,-0.0761382,6.2,0.5
-1.76E-14,-0.0780414,6.3,0.5
-1.77E-14,-0.0799526,6.4,0.5
-1.78E-14,-0.0818712,6.5,0.5
-1.78E-14,-0.0837969,6.6,0.5
-1.77E-14,-0.0857292,6.7,0.5
-1.78E-14,-0.0876677,6.8,0.5
-1.78E-14,-0.089612,6.9,0.5
-1.79E-14,-0.0915618,7,0.5
-1.79E-14,-0.0935167,7.1,0.5
-1.78E-14,-0.0954763,7.2,0.5
-1.78E-14,-0.0974403,7.3,0.5
-1.78E-14,-0.0994083,7.4,0.5
-1.77E-14,-0.10138,7.5,0.5
-1.76E-14,-0.103355,7.6,0.5
-1.74E-14,-0.105334,7.7,0.5
-1.74E-14,-0.107315,7.8,0.5
-1.73E-14,-0.109299,7.9,0.5
-1.72E-14,-0.111285,8,0.5
-1.71E-14,-0.113273,8.1,0.5
-1.70E-14,-0.115263,8.2,0.5
-1.70E-14,-0.117255,8.3,0.5
-1.70E-14,-0.119248,8.4,0.5
-1.71E-14,-0.121243,8.5,0.5
-1.71E-14,-0.123238,8.6,0.5
-1.70E-14,-0.125234,8.7,0.5
-1.70E-14,-0.127231,8.8,0.5
-1.71E-14,-0.129229,8.9,0.5
-1.72E-14,-0.131227,9,0.5
-1.73E-14,-0.133225,9.1,0.5
-1.73E-14,-0.135223,9.2,0.5
-1.73E-14,-0.137222,9.3,0.5
-1.74E-14,-0.13922,9.4,0.5
-1.75E-14,-0.141218,9.5,0.5
-1.76E-14,-0.143217,9.6,0.5
-1.76E-14,-0.145215,9.7,0.5
-1.76E-14,-0.147212,9.8,0.5
-1.77E-14,-0.14921,9.9,0.5
-1.76E-14,-0.151207,10,0.5
0,0,0,0.6
5.08E-05,-2.41E-05,0.1,0.6
0.000105513,-0.000125832,0.2,0.6
0.000162053,-0.000294523,0.3,0.6
0.000218615,-0.000523292,0.4,0.6
0.000274186,-0.000808302,0.5,0.6
0.000328425,-0.00114738,0.6,0.6
0.00038131,-0.00153908,0.7,0.6
0.000432916,-0.00198225,0.8,0.6
0.000483318,-0.0024758,0.9,0.6
0.000532576,-0.00301866,1,0.6
0.000580727,-0.00360978,1.1,0.6
0.000627799,-0.0042481,1.2,0.6
0.00067381,-0.00493256,1.3,0.6
0.000718775,-0.00566212,1.4,0.6
0.000762707,-0.00643574,1.5,0.6
0.000805619,-0.00725241,1.6,0.6
0.000847523,-0.00811109,1.7,0.6
0.000888432,-0.0090108,1.8,0.6
0.000928356,-0.00995054,1.9,0.6
0.000967309,-0.0109293,2,0.6
0.0010053,-0.0119462,2.1,0.6
0.00104235,-0.0130002,2.2,0.6
0.00107845,-0.0140904,2.3,0.6
0.00111364,-0.0152159,2.4,0.6
0.00114791,-0.0163757,2.5,0.6
0.00118128,-0.017569,2.6,0.6
0.00121377,-0.0187948,2.7,0.6
0.00124538,-0.0200522,2.8,0.6
0.00127612,-0.0213405,2.9,0.6
0.00130601,-0.0226586,3,0.6
0.00133506,-0.0240059,3.1,0.6
0.00136329,-0.0253814,3.2,0.6
0.0013907,-0.0267844,3.3,0.6
0.0014173,-0.028214,3.4,0.6
0.00144311,-0.0296694,3.5,0.6
0.00146815,-0.0311498,3.6,0.6
0.00149241,-0.0326545,3.7,0.6
0.00151592,-0.0341827,3.8,0.6
0.00153868,-0.0357337,3.9,0.6
0.00156072,-0.0373066,4,0.6
0.00158203,-0.0389009,4.1,0.6
0.00160263,-0.0405157,4.2,0.6
0.00162254,-0.0421504,4.3,0.6
0.00164177,-0.0438043,4.4,0.6
0.00166032,-0.0454767,4.5,0.6
0.00167821,-0.0471669,4.6,0.6
0.00169546,-0.0488743,4.7,0.6
0.00171206,-0.0505983,4.8,0.6
0.00172805,-0.0523381,4.9,0.6
0.00174342,-0.0540933,5,0.6
0.00175819,-0.0558631,5.1,0.6
0.00177238,-0.0576471,5.2,0.6
0.00178599,-0.0594445,5.3,0.6
